spec_id,group_type,group,n_members,mean_coord,median_coord,q25_coord,q75_coord,min_coord,max_coord,mean_z
raw_lop100,caucus,Comité Comunista e Independientes,12,0.9428856521844866,0.970765292644501,0.9610565006732945,0.971610188484192,0.760174036026001,1.0,1.6258003988164629
raw_lop100,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,0.16821418404579158,0.1606135442852975,0.14267431944608727,0.18659084290266026,0.125235348939896,0.248936608433723,0.5282940343640823
raw_lop100,caucus,Comité Partido Nacional Libertarios,8,-0.8576649129390717,-0.8711103200912476,-0.8766686916351321,-0.8613913506269453,-0.885711669921875,-0.761426508426666,-0.925107677725266
raw_lop100,caucus,Comité Partido Republicano,31,-0.9927905740276459,-0.99921977519989,-0.999899685382843,-0.9914676249027254,-1.0,-0.923810660839081,-1.1165453117998363
raw_lop100,caucus,Comité Partido de la Gente,13,-0.08344769219939524,-0.115524381399155,-0.127200827002525,0.0199602730572224,-0.398999929428101,0.100090242922306,0.17175513725877453
raw_lop100,caucus,Frente Amplio,17,0.7499518043854658,0.747468948364258,0.719649314880371,0.764712452888489,0.619279265403748,0.916219770908356,1.3524637205127232
raw_lop100,caucus,Fuera del Comité Partido de la Gente,1,-0.438338339328766,-0.438338339328766,-0.438338339328766,-0.438338339328766,-0.438338339328766,-0.438338339328766,-0.3310318633325191
raw_lop100,caucus,Partido Por la Democracia e Independientes,10,0.29943252205848697,0.2961956411600115,0.26228657364845254,0.31732366979122173,0.244962215423584,0.390826225280762,0.7141960160748806
raw_lop100,caucus,Por definir,3,-0.668954809506734,-0.67958003282547,-0.6827653646469115,-0.6604568660259245,-0.685950696468353,-0.641333699226379,-0.6577549377939986
raw_lop100,caucus,"Renovación Nacional, Evopoli e Independientes",16,-0.7185360640287398,-0.71210777759552,-0.738164931535721,-0.6876662075519561,-0.803694784641266,-0.65118795633316,-0.7279985760761463
raw_lop100,caucus,"Socialista, Liberal, Radical e Independientes",15,0.45136741797129315,0.495942085981369,0.3395566046237945,0.5119143128395081,0.183621600270271,0.764348149299622,0.9294479287952034
raw_lop100,caucus,Unión Demócrata Independiente,18,-0.7981755899058447,-0.8236724734306335,-0.8428428173065184,-0.7649619579315187,-0.885342299938202,-0.57315057516098,-0.8408269040925384
raw_lop100,alignment,no_alineado,22,-0.38111262006515806,-0.195322386920452,-0.8613913506269453,-0.08111013658344755,-0.885711669921875,0.100090242922306,-0.249958022762299
raw_lop100,alignment,oficialismo,68,-0.862457498031504,-0.8595253229141235,-0.9987612217664715,-0.7340416163206103,-1.0,-0.57315057516098,-0.9318975142656023
raw_lop100,alignment,oposicion,64,0.554856044240296,0.5369879901409149,0.2587742954492568,0.7644392251968388,0.125235348939896,1.0,1.0760641792317427
dedup_lop025,party,Evolución Política,2,-0.7527930140495305,-0.7527930140495305,-0.7658888399600987,-0.7396971881389622,-0.778984665870667,-0.726601362228394,-0.7559911651000819
dedup_lop025,party,Federación Regionalista Verde Social,1,0.19487202167511,0.19487202167511,0.19487202167511,0.19487202167511,0.19487202167511,0.19487202167511,0.5423075338048093
dedup_lop025,party,Frente Amplio,15,0.7387113134066264,0.750555813312531,0.732006162405014,0.759818881750107,0.63204824924469,0.787830114364624,1.2873659861602724
dedup_lop025,party,Independientes,25,-0.037038564085960485,0.275049865245819,-0.785523355007172,0.428384870290756,-0.994929313659668,0.931266307830811,0.22459061864433968
dedup_lop025,party,Partido Acción Humanista,1,0.901384234428406,0.901384234428406,0.901384234428406,0.901384234428406,0.901384234428406,0.901384234428406,1.510227475977864
dedup_lop025,party,Partido Comunista,8,0.9550751671195031,0.951086163520813,0.921800434589386,0.990867137908936,0.915400445461273,1.0,1.583783917788065
dedup_lop025,party,Partido Demócrata Cristiano,7,0.24266746640205372,0.230873197317123,0.217081673443317,0.26157668232917797,0.187930688261986,0.322551667690277,0.6077871720349172
dedup_lop025,party,Partido Demócratas Chile,1,-0.689560055732727,-0.689560055732727,-0.689560055732727,-0.689560055732727,-0.689560055732727,-0.689560055732727,-0.6693621723486102
dedup_lop025,party,Partido Liberal de Chile,2,0.2921871021389965,0.2921871021389965,0.27107001468539277,0.31330418959260026,0.249952927231789,0.334421277046204,0.6756289475820714
dedup_lop025,party,Partido Nacional Libertario,8,-0.966892994940281,-0.9977775514125825,-1.0,-0.9668035656213763,-1.0,-0.858866393566132,-1.0493075966950014
dedup_lop025,party,Partido Por la Democracia,4,0.412553943693638,0.394273966550827,0.39282867312431374,0.41399923712015124,0.389636039733887,0.472031801939011,0.8405312156732303
dedup_lop025,party,Partido Radical de Chile,1,0.32845664024353,0.32845664024353,0.32845664024353,0.32845664024353,0.32845664024353,0.32845664024353,0.7253181229297622
dedup_lop025,party,Partido Republicano,28,-0.9891957427774157,-0.994067519903183,-0.994920328259468,-0.9879798740148548,-1.0,-0.94538152217865,-1.0798623047483746
dedup_lop025,party,Partido Social Cristiano,3,-0.7100579341252643,-0.72263890504837,-0.7240995764732361,-0.7023067772388455,-0.725560247898102,-0.681974649429321,-0.6974442138338618
dedup_lop025,party,Partido Socialista,10,0.6223843574523926,0.6062369644641875,0.5768505334854128,0.6470837742090223,0.514751076698303,0.75796777009964,1.1279983511103373
dedup_lop025,party,Partido de la Gente,14,-0.0672315376411591,-0.07154357433319095,-0.09410129673779014,0.0694480165839195,-0.468678206205368,0.159877717494965,0.18322632133984973
dedup_lop025,party,Renovación Nacional,11,-0.7682469270446084,-0.760648012161255,-0.787973970174789,-0.744999021291733,-0.835561752319336,-0.727157413959503,-0.777162986765062
dedup_lop025,party,Unión Demócrata Independiente,13,-0.859781659566439,-0.867544174194336,-0.879681706428528,-0.85188364982605,-0.91695636510849,-0.782022893428802,-0.9025653385009034
dedup_lop025,caucus,Comité Comunista e Independientes,12,0.9335937947034837,0.922953724861145,0.9176055341959,0.9821307361125947,0.810636878013611,1.0,1.5543544919814205
