"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","se_1d","gmp","correctly_classified","dimension_1_aligned"
"raw_lop100","1132","Jorge Guzmán Zepeda",243,TRUE,-0.680580914020538,0,0.876754403114319,0.958847736625514,-0.680580914020538
"raw_lop100","1133","Juan Irarrázaval Rossel",250,TRUE,-0.993841409683228,0,0.977400004863739,0.996,-0.993841409683228
"raw_lop100","1140","Daniel Lilayu Vivanco",248,TRUE,-0.872952878475189,0,0.958030164241791,0.975806451612903,-0.872952878475189
"raw_lop100","1141","Luis Malla Valenzuela",226,TRUE,0.258781611919403,0,0.804232597351074,0.920353982300885,0.258781611919403
"raw_lop100","1142","Daniel Manouchehri Lobos",220,TRUE,0.473564803600311,0,0.940112471580505,0.990909090909091,0.473564803600311
"raw_lop100","1143","Cristóbal Martínez Ramírez",249,TRUE,-0.769153535366058,0,0.920589506626129,0.979919678714859,-0.769153535366058
"raw_lop100","1146","José Carlos Meza Pereira",232,TRUE,-0.979489326477051,0,0.940609037876129,0.991379310344828,-0.979489326477051
"raw_lop100","1148","Javiera Morales Alvarado",82,TRUE,0.869681179523468,0,0.971533477306366,0.98780487804878,0.869681179523468
"raw_lop100","1150","Benjamín Moreno Bascur",254,TRUE,-1,0,0.977311253547668,0.996062992125984,-1
"raw_lop100","1152","Gloria Naveillan Arriagada",231,TRUE,-0.761426508426666,0,0.916309833526611,0.96969696969697,-0.761426508426666
"raw_lop100","1153","Coca Ericka Ñanco Vásquez",151,TRUE,0.769304692745209,0,0.964208424091339,0.980132450331126,0.769304692745209
"raw_lop100","1157","Marlene Pérez Cartes",201,TRUE,-0.725765466690063,0,0.926971256732941,0.980099502487562,-0.725765466690063
"raw_lop100","1159","Lorena Pizarro Sierra",244,TRUE,0.973023176193237,0,0.947439908981323,0.987704918032787,0.973023176193237
"raw_lop100","1165","Agustín Romero Leiva",253,TRUE,-0.999887704849243,0,0.977222681045532,0.99604743083004,-0.999887704849243
"raw_lop100","1166","Natalia Romero Talguia",247,TRUE,-0.57315057516098,0,0.785699486732483,0.919028340080972,-0.57315057516098
"raw_lop100","1170","Luis Sánchez Ossa",242,TRUE,-0.991267800331116,0,0.977273225784302,0.995867768595041,-0.991267800331116
"raw_lop100","1171","Emilia Schneider Videla",252,TRUE,0.747862637042999,0,0.969993650913239,0.992063492063492,0.747862637042999
"raw_lop100","1172","Stephan Schubert Rubio",209,TRUE,-0.975081920623779,0,0.975156664848328,0.995215311004785,-0.975081920623779
"raw_lop100","1173","Daniela Serrano Salazar",254,TRUE,0.970765292644501,0,0.967959940433502,0.992125984251969,0.970765292644501
"raw_lop100","1174","Marco Antonio Sulantay Olivares",244,TRUE,-0.82622492313385,0,0.958010971546173,0.987704918032787,-0.82622492313385
"raw_lop100","1175","Cristián Tapia Ramos",209,TRUE,0.244962215423584,0,0.742879688739777,0.899521531100478,0.244962215423584
"raw_lop100","1176","Hotuiti Teao Drago",204,TRUE,-0.771924257278442,0,0.928668618202209,0.970588235294118,-0.771924257278442
"raw_lop100","1177","Carolina Tello Rojas",249,TRUE,0.764712452888489,0,0.958325624465942,0.983935742971888,0.764712452888489
"raw_lop100","1178","Héctor Ulloa Aguilera",225,TRUE,0.272889256477356,0,0.806800305843353,0.924444444444444,0.272889256477356
"raw_lop100","1180","Consuelo Veloso Ávila",248,TRUE,0.714149653911591,0,0.962294697761536,0.983870967741935,0.714149653911591
"raw_lop100","1181","Nelson Venegas Salazar",244,TRUE,0.505787432193756,0,0.930598378181458,0.983606557377049,0.505787432193756
"raw_lop100","1182","Sebastián Videla Castillo",238,TRUE,0.206175461411476,0,0.738428771495819,0.865546218487395,0.206175461411476
"raw_lop100","1183","Flor Weisse Novoa",183,TRUE,-0.763564765453339,0,0.92119163274765,0.967213114754098,-0.763564765453339
"raw_lop100","1184","Roberto Celedón Fernández",247,TRUE,0.732579052448273,0,0.968554258346558,0.995951417004049,0.732579052448273
"raw_lop100","1186","Ignacio Achurra Díaz",252,TRUE,0.719649314880371,0,0.968001484870911,0.992063492063492,0.719649314880371
"raw_lop100","1187","Carlo Arqueros Pizarro",251,TRUE,-0.994084537029266,0,0.977450907230377,0.99601593625498,-0.994084537029266
"raw_lop100","1188","Marcos Barraza Gómez",254,TRUE,0.970765292644501,0,0.967959940433502,0.992125984251969,0.970765292644501
"raw_lop100","1189","Jaime Bassa Mercado",245,TRUE,0.783053696155548,0,0.932568430900574,0.991836734693878,0.783053696155548
"raw_lop100","1190","Enrique Bassaletti Riess",254,TRUE,-1,0,0.977311253547668,0.996062992125984,-1
"raw_lop100","1191","Valentina Becerra Peña",248,TRUE,-0.99921977519989,0,0.976796329021454,0.995967741935484,-0.99921977519989
"raw_lop100","1192","Lilian Betancurt Delgado",147,TRUE,-0.124597497284412,0,0.672768414020538,0.775510204081633,-0.124597497284412
"raw_lop100","1193","Patricio Briones Moller",244,TRUE,-0.119852989912033,0,0.752470076084137,0.848360655737705,-0.119852989912033
"raw_lop100","1194","Daniel Bustos Leal",254,TRUE,-1,0,0.977311253547668,0.996062992125984,-1
"raw_lop100","1195","Carlos Carvajal Gallardo",232,TRUE,0.258752346038818,0,0.81760585308075,0.90948275862069,0.258752346038818
"raw_lop100","1196","Priscilla Castillo Gerli",249,TRUE,0.125235348939896,0,0.723676860332489,0.863453815261044,0.125235348939896
"raw_lop100","1197","Carlos Chandía Alarcón",239,TRUE,-0.679490149021149,0,0.871231555938721,0.949790794979079,-0.679490149021149
"raw_lop100","1198","Paz Charpentier Rajcevich",253,TRUE,-0.999529182910919,0,0.977249443531036,0.99604743083004,-0.999529182910919
"raw_lop100","1199","Jaime Coloma Álamos",248,TRUE,-0.819800853729248,0,0.95041960477829,0.983870967741935,-0.819800853729248
