"replicate","diputado_id","dimension_1_aligned"
3,"1215",-0.958792328834534
3,"1216",-0.999244451522827
3,"1217",-1
3,"1218",-1
3,"1219",-0.739555954933167
3,"1220",-1
3,"1221",-1
3,"1222",0.823884189128876
3,"1223",-0.970696210861206
3,"1224",0.0591480061411858
3,"1225",-0.999413907527924
3,"1226",0.201112180948257
3,"1227",-0.667574107646942
3,"1228",-0.975911498069763
3,"1229",0.0601869970560074
3,"1230",-0.165185987949371
3,"1231",-0.686839401721954
3,"1232",-0.996113181114197
3,"1233",-0.729659557342529
3,"1234",-0.741106390953064
3,"1235",-0.385427206754684
3,"1236",-0.178474217653275
3,"1237",-0.763997495174408
3,"1238",0.0820557549595833
3,"1239",-0.138252586126328
3,"1240",-0.172369688749313
3,"1241",0.197347313165665
3,"1242",-0.7209352850914
3,"1243",-0.159562736749649
3,"1244",-0.987157106399536
3,"1245",-0.999414622783661
3,"1246",0.500718295574188
3,"1247",-1
3,"1248",-1
3,"1249",-0.729270875453949
3,"1250",0.95258617401123
3,"1251",-0.98771345615387
3,"1252",0.839855313301086
3,"1253",-1
3,"1254",-1
3,"1255",-0.195606783032417
3,"1256",0.839848697185516
3,"1257",-0.676045954227448
3,"1258",-0.197601512074471
3,"1259",-0.186592683196068
3,"1260",0.512172162532806
3,"1261",-0.781162917613983
3,"1262",-0.999466776847839
3,"1263",-0.990368068218231
3,"1264",0.273409098386765
4,"803",0.247496902942657
4,"815",-0.875206649303436
4,"843",-0.77393364906311
4,"872",0.237356647849083
4,"915",-0.819642663002014
4,"986",0.367911636829376
4,"1009",-0.890193283557892
4,"1012",1
4,"1013",0.279946863651276
4,"1015",0.71858537197113
4,"1017",-0.992018342018127
4,"1021",-0.751299679279327
4,"1025",-0.993981063365936
4,"1028",-0.72358238697052
4,"1038",0.652244925498962
4,"1039",0.199655294418335
4,"1044",0.601525127887726
4,"1054",-0.729267716407776
4,"1056",0.779023587703705
4,"1059",-0.746800899505615
4,"1060",-0.762782156467438
4,"1061",0.441258639097214
4,"1062",-0.715796113014221
4,"1065",-0.868527293205261
4,"1073",0.735685646533966
4,"1074",0.831576466560364
4,"1075",-0.777286469936371
4,"1077",0.454359591007233
4,"1082",-0.889013528823853
4,"1086",0.720043659210205
4,"1087",0.709152340888977
4,"1099",0.467902332544327
4,"1100",-0.998703002929688
4,"1102",-0.738389670848846
4,"1104",-0.984738111495972
4,"1105",0.295847773551941
4,"1108",-0.806655764579773
4,"1110",0.374405831098557
4,"1114",0.671218693256378
4,"1116",0.2239049077034
4,"1117",0.9028240442276
4,"1119",-0.709046065807343
4,"1122",0.986261367797852
4,"1127",0.742797493934631
4,"1128",0.865244150161743
4,"1131",-0.740095496177673
4,"1132",-0.73666375875473
4,"1133",-0.992018342018127
4,"1140",-0.928461492061615
4,"1141",0.361904084682465
