"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","dimension_1_aligned_to_full","dimension_1_z","rank_aligned","gmp","correctly_classified"
"late_cap20","1061","Andrea Parra Sauterel",103,TRUE,0.488718241453171,0.488718241453171,0.697245113486548,103,0.827114164829254,0.932038834951456
"late_cap20","1062","Joanna Pérez Olea",87,TRUE,-0.307075053453445,-0.307075053453445,-0.449966591913557,71,0.870006501674652,0.954022988505747
"late_cap20","1065","Guillermo Ramírez Diez",93,TRUE,-0.421010315418243,-0.421010315418243,-0.614215105969185,48,0.95988517999649,0.978494623655914
"late_cap20","1073","Juan Santana Castillo",102,TRUE,1,1,1.43430638544826,153,0.965165793895721,1
"late_cap20","1074","Marisela Santibáñez Novoa",88,TRUE,0.924102663993835,0.924102663993835,1.3248931586314,137,0.888219237327576,0.988636363636364
"late_cap20","1075","Diego Schalper Sepúlveda",93,TRUE,-0.395481556653976,-0.395481556653976,-0.577412972719068,52,0.957398593425751,0.989247311827957
"late_cap20","1077","Raúl Soto Mardones",87,TRUE,0.496079385280609,0.496079385280609,0.707856902273939,106,0.839176058769226,0.919540229885057
"late_cap20","1082","Cristóbal Urruticoechea Ríos",90,TRUE,-0.454791516065598,-0.454791516065598,-0.662913918906107,41,0.913304507732391,0.977777777777778
"late_cap20","1086","Gonzalo Winter Etcheberry",109,TRUE,0.958853960037231,0.958853960037231,1.37499045632663,141,0.927739322185516,0.990825688073395
"late_cap20","1087","Gael Yeomans Araya",103,TRUE,0.885499656200409,0.885499656200409,1.26924325219499,129,0.952992916107178,0.990291262135922
"late_cap20","1099","Jaime Araya Guerrero",81,TRUE,0.521701753139496,0.521701753139496,0.744793981935098,111,0.834583163261414,0.91358024691358
"late_cap20","1100","Cristián Araya Lerdo de Tejada",107,TRUE,-0.992911279201508,-0.992911279201508,-1.43866472646863,4,0.984232187271118,0.990654205607477
"late_cap20","1102","Roberto Arroyo Muñoz",77,TRUE,-0.308784872293472,-0.308784872293472,-0.452431458355568,70,0.78944206237793,0.922077922077922
"late_cap20","1104","Chiara Barchiesi Chávez",101,TRUE,-0.928880751132965,-0.928880751132965,-1.34635863169084,28,0.995197355747223,1
"late_cap20","1105","Héctor Barría Angulo",95,TRUE,0.519988477230072,0.519988477230072,0.742324131798824,110,0.779899418354034,0.894736842105263
"late_cap20","1107","María Francisca Bello Campos",0,FALSE,NA,NA,NA,NA,NA,NA
"late_cap20","1108","Juan Carlos Beltrán Silva",109,TRUE,-0.360839337110519,-0.360839337110519,-0.527472919170417,58,0.843198299407959,0.935779816513762
"late_cap20","1110","Carlos Bianchi Chelech",104,TRUE,0.451594531536102,0.451594531536102,0.643727755603134,94,0.801470041275024,0.894230769230769
"late_cap20","1114","Félix Bugueño Sotelo",90,TRUE,0.859858751296997,0.859858751296997,1.23227944962149,126,0.957323908805847,1
"late_cap20","1116","Felipe Camaño Cárdenas",97,TRUE,0.452777236700058,0.452777236700058,0.645432737558638,95,0.798554420471191,0.876288659793814
"late_cap20","1117","Nathalie Castillo Rojas",86,TRUE,0.961789965629578,0.961789965629578,1.37922298756837,148,0.922431528568268,0.976744186046512
"late_cap20","1119","Sara Concha Smith",107,TRUE,-0.34724822640419,-0.34724822640419,-0.507880040728887,63,0.949395060539246,1
"late_cap20","1122","Luis Alberto Cuello Peña y Lillo",107,TRUE,0.960384726524353,0.960384726524353,1.37719720177611,147,0.928477585315704,0.981308411214953
"late_cap20","1127","Lorena Fries Monleón",101,TRUE,0.901040554046631,0.901040554046631,1.29164693420102,134,0.961057186126709,0.99009900990099
"late_cap20","1128","Ana María Gazmuri Vieira",98,TRUE,0.985297560691833,0.985297560691833,1.41311142115261,152,0.941114008426666,0.979591836734694
"late_cap20","1131","Mauro González Villarroel",101,TRUE,-0.36178857088089,-0.36178857088089,-0.528841329911623,57,0.908586502075195,0.96039603960396
"late_cap20","1132","Jorge Guzmán Zepeda",109,TRUE,-0.333836674690247,-0.333836674690247,-0.488546013648877,66,0.923028647899628,0.981651376146789
"late_cap20","1133","Juan Irarrázaval Rossel",106,TRUE,-0.962202906608582,-0.962202906608582,-1.39439568736278,20,0.984131097793579,0.990566037735849
"late_cap20","1140","Daniel Lilayu Vivanco",108,TRUE,-0.429085403680801,-0.429085403680801,-0.625856113547707,44,0.944571375846863,0.981481481481482
"late_cap20","1141","Luis Malla Valenzuela",103,TRUE,0.518315434455872,0.518315434455872,0.739912281552684,109,0.822209894657135,0.941747572815534
