vote_id,boletin,fecha,minority_share_binary,binary_participation_share,spread_1d,midpoint_1d,gmp,apre,cluster_id,resultado,descripcion,url_original,project_title,project_initiative,project_origin_chamber,project_stage,topic_primary_internal,topic_secondary_internal,topic_confidence_internal,topic_validation_status,special_omnibus,special_omnibus_label,interpretation_unit,omnibus_audit_required,n_affirmative,n_against,n_abstention,n_no_vote,n_excused,n_binary,minority_share_binary_observed,alignment_binary_summary,alignment_yes_share_gap,alignment_groups_binary_n3plus,party_binary_summary,party_yes_share_gap,party_groups_binary_n2plus,caucus_binary_summary,caucus_yes_share_gap,caucus_groups_binary_n2plus,abs_spread_1d,spread_1d_display,midpoint_1d_display,d1_display_multiplier,rank_abs_spread_1d,rank_bill_diverse_d1,rank_within_omnibus_d1
88905,18216-05,2026-05-20,0.428571,0.993548,0.765392422676086,0.0707030445337296,0.916085660457611,0.939393939393939,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,88,66,0,1,0,154,0.428571,no_alineado: 17S/5N (77.3% S) | oficialismo: 68S/0N (100.0% S) | oposicion: 3S/61N (4.7% S),0.953125,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 11S/14N (44.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 9S/5N (64.3% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/10N (0.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 8S/5N (61.5% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 3S/12N (20.0% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,11,0.765392422676086,-0.765392422676086,-0.0707030445337296,-1.0,155,,62
88956,18216-05,2026-05-20,0.480263,0.980645,-0.764060497283936,-0.1984693557024,0.955227017402649,0.986301369863014,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,73,79,0,3,0,152,0.480263,no_alineado: 11S/11N (50.0% S) | oficialismo: 0S/67N (0.0% S) | oposicion: 62S/1N (98.4% S),0.984127,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 15S/0N (100.0% S) | Independientes: 15S/10N (60.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 6S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 11S/3N (78.6% S) | Renovación Nacional: 0S/11N (0.0% S) | Unión Demócrata Independiente: 0S/12N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 8S/1N (88.9% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 11S/2N (84.6% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/16N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,0.764060497283936,0.764060497283936,0.1984693557024,-1.0,156,,63
88979,18216-05,2026-05-20,0.467105,0.980645,-0.751480400562286,-0.0741930156946182,0.938131988048553,0.915492957746479,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,71,81,1,2,0,152,0.467105,no_alineado: 8S/13N (38.1% S) | oficialismo: 0S/67N (0.0% S) | oposicion: 63S/1N (98.4% S),0.984375,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 15S/0N (100.0% S) | Independientes: 15S/10N (60.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 8S/5N (61.5% S) | Renovación Nacional: 0S/11N (0.0% S) | Unión Demócrata Independiente: 0S/12N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/1N (90.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 8S/5N (61.5% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/16N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,0.751480400562286,0.751480400562286,0.0741930156946182,-1.0,157,,64
88959,18216-05,2026-05-20,0.410596,0.974194,0.751300930976868,0.119573257863522,0.906114637851715,0.887096774193548,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,89,62,2,2,0,151,0.410596,no_alineado: 17S/5N (77.3% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 5S/57N (8.1% S),0.919355,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 11S/14N (44.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 2S/5N (28.6% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 9S/5N (64.3% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 3S/7N (30.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 8S/5N (61.5% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 2S/11N (15.4% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.751300930976868,-0.751300930976868,-0.119573257863522,-1.0,158,,65
88974,18216-05,2026-05-20,0.464052,0.987097,-0.726046144962311,-0.0773810893297195,0.936183333396912,0.957746478873239,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,71,82,0,2,0,153,0.464052,no_alineado: 8S/14N (36.4% S) | oficialismo: 0S/67N (0.0% S) | oposicion: 63S/1N (98.4% S),0.984375,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 15S/0N (100.0% S) | Independientes: 14S/11N (56.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 8S/6N (57.1% S) | Renovación Nacional: 0S/11N (0.0% S) | Unión Demócrata Independiente: 0S/12N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 8S/5N (61.5% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/1N (90.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/16N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,0.726046144962311,0.726046144962311,0.0773810893297195,-1.0,159,,66
88973,18216-05,2026-05-20,0.477124,0.987097,0.70938766002655,-0.149903580546379,0.944192707538605,0.945205479452055,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,80,73,0,2,0,153,0.477124,no_alineado: 13S/9N (59.1% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 0S/64N (0.0% S),1.0,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 10S/15N (40.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 5S/9N (35.7% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/10N (0.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 5S/8N (38.5% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/15N (0.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.70938766002655,-0.70938766002655,0.149903580546379,-1.0,163,,67
88972,18216-05,2026-05-20,0.473684,0.980645,0.708690941333771,-0.131129130721092,0.945660293102264,0.944444444444444,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,80,72,1,2,0,152,0.473684,no_alineado: 13S/8N (61.9% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 0S/64N (0.0% S),1.0,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 10S/15N (40.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 5S/8N (38.5% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/10N (0.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 5S/7N (41.7% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/15N (0.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.708690941333771,-0.708690941333771,0.131129130721092,-1.0,164,,68
88918,18216-05,2026-05-20,0.464052,0.987097,-0.687507748603821,-0.0756029337644577,0.931724607944489,0.915492957746479,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,71,82,0,2,0,153,0.464052,no_alineado: 7S/15N (31.8% S) | oficialismo: 0S/67N (0.0% S) | oposicion: 64S/0N (100.0% S),1.0,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 15S/0N (100.0% S) | Independientes: 15S/10N (60.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 7S/7N (50.0% S) | Renovación Nacional: 0S/11N (0.0% S) | Unión Demócrata Independiente: 0S/12N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 7S/6N (53.8% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/16N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,0.687507748603821,0.687507748603821,0.0756029337644577,-1.0,165,,69
88927,18216-05,2026-05-20,0.375,0.980645,0.679080784320831,0.223177388310432,0.876479387283325,0.807017543859649,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,95,57,1,2,0,152,0.375,no_alineado: 18S/4N (81.8% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 10S/53N (15.9% S),0.84127,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 12S/13N (48.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/3N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 10S/4N (71.4% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/1N (90.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 9S/4N (69.2% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 1S/8N (11.1% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/15N (0.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.679080784320831,-0.679080784320831,-0.223177388310432,-1.0,166,,70
88910,18216-05,2026-05-20,0.448276,0.935484,-0.671998918056488,-0.534367203712463,0.917521297931671,0.907692307692308,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,80,65,9,1,0,145,0.448276,no_alineado: 12S/10N (54.5% S) | oficialismo: 4S/55N (6.8% S) | oposicion: 64S/0N (100.0% S),0.932203,3,Frente Amplio: 15S/0N (100.0% S) | Independientes: 16S/9N (64.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 2S/1N (66.7% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 12S/2N (85.7% S) | Renovación Nacional: 0S/5N (0.0% S) | Unión Demócrata Independiente: 1S/12N (7.7% S),1.0,13,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 12S/1N (92.3% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 2S/1N (66.7% S) | Renovación Nacional, Evopoli e Independientes: 0S/7N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 2S/16N (11.1% S)",1.0,11,0.671998918056488,0.671998918056488,0.534367203712463,-1.0,167,,71
88961,18216-05,2026-05-20,0.44,0.967742,0.666306734085083,-0.00874426867812872,0.921155989170074,0.939393939393939,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,84,66,3,2,0,150,0.44,no_alineado: 16S/6N (72.7% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 1S/60N (1.6% S),0.983607,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 11S/13N (45.8% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 8S/6N (57.1% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 1S/9N (10.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 8S/5N (61.5% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/12N (0.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.666306734085083,-0.666306734085083,0.00874426867812872,-1.0,168,,72
88957,18216-05,2026-05-20,0.493333,0.967742,-0.663699984550476,-0.338085174560547,0.949100852012634,0.972972972972973,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,74,76,2,3,0,150,0.493333,no_alineado: 13S/8N (61.9% S) | oficialismo: 0S/67N (0.0% S) | oposicion: 61S/1N (98.4% S),0.983871,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 14S/0N (100.0% S) | Independientes: 15S/10N (60.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 13S/0N (100.0% S) | Renovación Nacional: 0S/11N (0.0% S) | Unión Demócrata Independiente: 0S/12N (0.0% S),1.0,13,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/1N (90.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/16N (0.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,0.663699984550476,0.663699984550476,0.338085174560547,-1.0,170,,73
89472,18216-05,2026-07-21,0.305556,0.929032,0.662999331951141,0.365000367164612,0.864909052848816,0.863636363636364,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,100,44,0,11,0,144,0.305556,no_alineado: 18S/2N (90.0% S) | oficialismo: 66S/0N (100.0% S) | oposicion: 16S/42N (27.6% S),0.724138,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 15S/7N (68.2% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 1S/1N (50.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 1S/3N (25.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 10S/2N (83.3% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/10N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 10S/1N (90.9% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 4S/5N (44.4% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 2S/12N (14.3% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.662999331951141,-0.662999331951141,-0.365000367164612,-1.0,172,,74
88897,18216-05,2026-05-20,0.418301,0.987097,0.65430760383606,0.0890147015452385,0.901784658432007,0.90625,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,project_level_not_sufficient_for_omnibus_rollcall,1,Megareforma / proyecto omnibus del gobierno de Jose Antonio Kast,exact_rollcall_item,1,89,64,1,1,0,153,0.418301,no_alineado: 17S/5N (77.3% S) | oficialismo: 68S/0N (100.0% S) | oposicion: 4S/59N (6.3% S),0.936508,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 11S/14N (44.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 9S/5N (64.3% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/9N (0.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 8S/5N (61.5% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 4S/11N (26.7% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,11,0.65430760383606,-0.65430760383606,-0.0890147015452385,-1.0,174,,75
