project_id,boletin,titulo,fecha_ingreso,origen_iniciativa,tipo_iniciativa,tipo_iniciativa_codigo,camara_origen,camara_origen_codigo,admisible,estado_actual,source_url,updated_at
19038,18356-25,"Modifica la ley N° 21.659, sobre seguridad privada, con el objeto de eximir a las festividades religiosas y culturales que indica, de las obligaciones dispuestas para los eventos masivos",2026-06-16,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19038&prmBOLETIN=18356-25,2026-09-02T15:26:03Z
19037,18369-07,"Modifica la Ordenanza de Aduanas, con el objeto de aumentar las penas asignadas al delito de contrabando de tabaco y sus derivados",2026-06-16,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19037&prmBOLETIN=18369-07,2026-09-02T15:26:03Z
19036,18370-25,"Modifica la ley N° 21.459, con el objeto de actualizar la regulación en materia de delitos informáticos",2026-06-16,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19036&prmBOLETIN=18370-25,2026-09-02T15:26:03Z
19040,18371-21,"Modifica diversos cuerpos legales, con el objeto de sancionar penalmente el tráfico ilícito de recursos hidrobiológicos",2026-06-16,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19040&prmBOLETIN=18371-21,2026-09-02T15:26:03Z
19069,18386-08,Modifica la Ley General de Servicios Eléctricos para facilitar la incorporación y actualización del registro de personas electrodependientes,2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19069&prmBOLETIN=18386-08,2026-09-02T15:26:03Z
19067,18387-11,"Incorpora responsabilidades civiles, administrativas y penales en materia de trasplante y donación de órganos",2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19067&prmBOLETIN=18387-11,2026-09-02T15:26:03Z
19068,18388-06,"Modifica la ley N° 18.700, con el objeto de mantener la actual distribución de escaños de diputados y diputadas",2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19068&prmBOLETIN=18388-06,2026-09-02T15:26:03Z
19072,18390-07,"Modifica la ley N° 19.903, con el objeto de perfeccionar y digitalizar la adición, supresión, modificación y rectificación del inventario de las posesiones efectivas de las herencias intestadas",2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19072&prmBOLETIN=18390-07,2026-09-02T15:26:03Z
19075,18391-09,Regula la responsabilidad de empresas de servicios sanitarios para garantizar la reparación de bienes nacionales de uso público,2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19075&prmBOLETIN=18391-09,2026-09-02T15:26:03Z
19084,18392-04,Promueve la difusión de ceremonias republicanas en los establecimientos educacionales reconocidos por el Estado,2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Legislatura: 374 Fecha de ingreso: martes 16 de junio de 2026 Estado Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19084&prmBOLETIN=18392-04,2026-09-02T15:26:03Z
19081,18393-08,"Modifica la ley N° 18.410, con el objeto de establecer compensaciones eléctricas automáticas agravadas para usuarios de territorios insulares y aislados afectados por interrupciones prolongadas",2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19081&prmBOLETIN=18393-08,2026-09-02T15:26:04Z
19082,18394-16,Modifica el Reglamento de la Cámara de Diputados para permitir el ingreso del Subsecretario General de la Presidencia a las sesiones de Sala,2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19082&prmBOLETIN=18394-16,2026-09-02T15:26:03Z
19080,18395-07,Sanciona penalmente la usura y la obtención de lucro en las contrataciones con el Estado en situaciones de emergencia o catástrofe,2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,en situaciones de emergencia o catástrofe Legislatura: 374 Fecha de ingreso: martes 16 de junio de 2026 Estado Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19080&prmBOLETIN=18395-07,2026-09-02T15:26:03Z
19074,18396-06,"Modifica la ley N° 18.575, orgánica constitucional sobre Bases Generales de la Administración del Estado, en materia de inhabilidades para el ingreso a la función pública",2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19074&prmBOLETIN=18396-06,2026-09-02T15:26:03Z
19086,18397-07,"Regula el régimen de responsabilidad de organizadores, convocantes y promotores de manifestaciones públicas y modifica el Código Penal en materia de daños en bienes públicos o privados con motivo, ocasión o en contexto de su realización",2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19086&prmBOLETIN=18397-07,2026-09-02T15:26:03Z
19083,18398-06,"Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de descanso maternal prenatal y postnatal de las concejalas",2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19083&prmBOLETIN=18398-06,2026-09-02T15:26:03Z
19078,18399-06,Declara feriado regional el 10 de agosto de los años 2026 y 2027 en reemplazo de los feriados que indica,2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Comisión Mixta por rechazo de idea de legislar,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19078&prmBOLETIN=18399-06,2026-09-02T15:26:03Z
19077,18400-01,"Establece medidas a favor de la seguridad de las personas y la protección de la biodiversidad y la fauna local, por medio del control de los perros asilvestrados o ferales",2026-06-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19077&prmBOLETIN=18400-01,2026-09-02T15:26:03Z
19035,18368-07,"Interpreta el artículo 226 U del Código Procesal Penal, en materia de valoración de la prueba testimonial de personas con identidad reservada",2026-06-17,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19035&prmBOLETIN=18368-07,2026-09-02T15:26:03Z
19039,18372-25,"Modifica la ley N° 21.659, sobre seguridad privada, con el objeto de excluir a las festividades religiosas de las reglas dispuestas para la realización de eventos masivos",2026-06-17,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19039&prmBOLETIN=18372-25,2026-09-02T15:26:03Z
19041,18377-06,"Modifica la ley N° 21.325, de migración y extranjería, en materia de requisitos en procedimientos de reunificación familiar que involucren a niños, niñas y adolescentes",2026-06-17,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19041&prmBOLETIN=18377-06,2026-09-02T15:26:03Z
19052,18379-15,"Modifica la Ley General de Telecomunicaciones, con el objeto de establecer un número telefónico para la comunicación de emergencia viales",2026-06-17,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19052&prmBOLETIN=18379-15,2026-09-02T15:26:03Z
19071,18402-33,"Modifica el Código de Aguas para fortalecer la protección de nacientes, vertientes y cabeceras de cuenca",2026-06-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19071&prmBOLETIN=18402-33,2026-09-02T15:26:03Z
19079,18403-24,Aumenta penalidad en delitos contra monumentos nacionales,2026-06-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19079&prmBOLETIN=18403-24,2026-09-02T15:26:03Z
19076,18405-25,Autoriza administrativamente controles policiales preventivos en situaciones que indica,2026-06-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19076&prmBOLETIN=18405-25,2026-09-02T15:26:03Z
19145,18459-05,"Prohíbe establecer como hecho gravado, base imponible o elemento constitutivo de la obligación tributaria una conducta ilícita o constitutiva de delito",2026-06-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19145&prmBOLETIN=18459-05,2026-09-02T15:26:03Z
19099,18408-25,Modifica leyes que indica para permitir la homologación del servicio militar en los procesos de formación e ingreso institucional de Carabineros de Chile y Gendarmería de Chile,2026-06-18,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19099&prmBOLETIN=18408-25,2026-09-02T15:26:03Z
19102,18409-03,"Modifica el artículo 38 de la Ley General de Bancos, incorporando nuevas exigencias en materia de seguridad y autenticación para las personas que realicen trámites presenciales ante instituciones bancarias del país",2026-06-18,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19102&prmBOLETIN=18409-03,2026-09-02T15:26:03Z
19063,18378-18,Fortalece el ejercicio de la responsabilidad parental,2026-06-19,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19063&prmBOLETIN=18378-18,2026-09-02T15:26:03Z
19104,18410-07,Modifica el artículo 60 de la Constitución Política de la República con el objeto de permitir la renuncia al cargo de diputado o senador,2026-06-19,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19104&prmBOLETIN=18410-07,2026-09-02T15:26:03Z
19101,18411-11,"Modifica la ley N° 19.451, que establece normas sobre trasplante y donación de órganos, para impedir la discriminación en el acceso a esta prestación médica respecto de personas adoptadas, con filiación desconocida o sin vínculos familiares biológicos (Ley Thiare)",2026-06-19,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19101&prmBOLETIN=18411-11,2026-09-02T15:26:03Z
19065,18383-06,"Modifica ley N° 10.336, de organización y atribuciones de la Contraloría General de la República, con el objeto de delimitar el régimen de exclusiva confianza en dicha institución",2026-06-22,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19065&prmBOLETIN=18383-06,2026-09-02T15:26:03Z
19062,18384-08,Ley de protección tarifaria eléctrica,2026-06-22,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Tramitación terminada (Ley N° 21.833 - D.Oficial 31/07/2026),https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19062&prmBOLETIN=18384-08,2026-09-02T15:26:03Z
19100,18412-07,"Modifica ley N° 18.415, orgánica constitucional de los Estados de Excepción, con el objeto de introducir el concepto de bienes y servicios esenciales durante su vigencia",2026-06-22,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19100&prmBOLETIN=18412-07,2026-09-02T15:26:03Z
19103,18413-07,Modifica la Constitución Política de la República en materia de admisibilidad y efectos de las acusaciones constitucionales,2026-06-22,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19103&prmBOLETIN=18413-07,2026-09-02T15:26:03Z
19109,18414-18,Modifica cuerpos legales que indica en materia de notificaciones de medidas cautelares dictadas en procesos de violencia intrafamiliar,2026-06-22,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19109&prmBOLETIN=18414-18,2026-09-02T15:26:04Z
19088,18385-07,"Concede amnistía al personal de las Fuerzas Armadas y de Orden y Seguridad Pública por hechos ejecutados en resguardo del orden público, en el período que indica",2026-06-23,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19088&prmBOLETIN=18385-07,2026-09-02T15:26:04Z
19070,18389-04,Faculta a los establecimientos educacionales a implementar un mecanismo de elección mutua en el proceso de admisión escolar,2026-06-23,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Segundo trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19070&prmBOLETIN=18389-04,2026-09-02T15:26:04Z
19089,18406-02,"Modifica la ley N° 18.575 orgánica constitucional de Bases Generales de la Administración del Estado, en lo relativo al régimen de protección de derechos fundamentales aplicable al personal de las Fuerzas Armadas y de Orden y Seguridad Pública",2026-06-23,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19089&prmBOLETIN=18406-02,2026-09-02T15:26:04Z
19111,18415-18,"Modifica la ley N° 21.663, marco de ciberseguridad, para incorporar los principios de protección a la infancia y adolescencia, restricción etaria e información preventiva en entornos digitales",2026-06-23,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19111&prmBOLETIN=18415-18,2026-09-02T15:26:04Z
19110,18416-07,Modifica el Código Penal para hacer aplicable la imprescriptibilidad de la acción penal a todos los casos de trata de personas contra víctimas menores de edad y establecer reglas especiales de protección penal,2026-06-23,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19110&prmBOLETIN=18416-07,2026-09-02T15:26:04Z
19113,18417-04,"Modifica la ley N° 21.091, para establecer la obligación de resguardar la seguridad en las instituciones de educación superior",2026-06-23,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19113&prmBOLETIN=18417-04,2026-09-02T15:26:04Z
19108,18418-04,"Refuerza el cumplimiento, por parte de las familias, de las medidas convencionales tendientes a resguardar la protección de la convivencia educativa, la seguridad escolar o la integridad física y psíquica del propio estudiante o de terceros",2026-06-23,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19108&prmBOLETIN=18418-04,2026-09-02T15:26:04Z
19085,18401-31,Entrega un bono extraordinario de apoyo a la niñez,2026-06-24,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Tercer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31,2026-09-02T15:26:04Z
19087,18404-13,"Modifica el Código del Trabajo, con el objeto de extender los permisos y el fuero a que tienen derecho los trabajadores en el caso de fallecimiento de familiares",2026-06-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19087&prmBOLETIN=18404-13,2026-09-02T15:26:04Z
19090,18407-25,"Modifica diversos cuerpos legales, con el objeto de agravar las sanciones aplicables en materia de lavado de activos",2026-06-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19090&prmBOLETIN=18407-25,2026-09-02T15:26:04Z
19092,18420-25,"Modifica diversos cuerpos legales, con el objeto de fortalecer la seguridad portuaria ante acciones promovidas por el crimen organizado",2026-06-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19092&prmBOLETIN=18420-25,2026-09-02T15:26:04Z
19097,18422-06,"Modifica la Ley de Migración y Extranjería, con el objeto de reforzar la trazabilidad de la información referida a niños, niñas y adolescentes extranjeros que ingresan al país",2026-06-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19097&prmBOLETIN=18422-06,2026-09-02T15:26:04Z
19098,18424-07,"Modifica el Código de Procedimiento Civil, con el objeto de establecer la inembargabilidad de determinadas sumas de dinero pertenecientes a deudores de créditos destinados a financiar estudios de educación superior, en las condiciones que indica",2026-06-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19098&prmBOLETIN=18424-07,2026-09-02T15:26:04Z
19095,18425-15,"Modifica la Ley de Tránsito, con el objeto de hacer procedente la aplicación de la medida cautelar de suspensión provisoria de la licencia de conducir, en el caso del delito que indica",2026-06-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19095&prmBOLETIN=18425-15,2026-09-02T15:26:04Z
19114,18430-07,"Modifica el Código Orgánico de Tribunales, con el objeto de actualizar las reglas de competencia penal respecto de delitos cometidos mediante sistemas informáticos, plataformas tecnológicas u otros medios digitales",2026-06-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19114&prmBOLETIN=18430-07,2026-09-02T15:26:04Z
19127,18443-07,Crea el Registro Nacional de Condenados por Delitos Económicos y establece restricciones a beneficios estatales para quienes los cometen,2026-06-24,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19127&prmBOLETIN=18443-07,2026-09-02T15:26:04Z
19112,18419-11,"Modifica el Código Sanitario para establecer el deber del médico de informar a la mujer sobre la actividad cardíaca embrionaria o fetal, y de ofrecerle la oportunidad de escucharla, en forma previa a la interrupción del embarazo",2026-06-25,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19112&prmBOLETIN=18419-11,2026-09-02T15:26:04Z
19117,18432-07,"Modifica el Código Penal para delimitar la aplicación del tipo penal de apremios ilegítimos u otros tratos crueles, inhumanos o degradantes, a conductas cometidas por empleados públicos respecto de personas bajo su custodia",2026-06-25,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19117&prmBOLETIN=18432-07,2026-09-02T15:26:04Z
19118,18433-04,Modifica diversos cuerpos legales para promover la ciudadanía digital y establecer medidas de prevención y protección frente al daño digital en el sistema escolar,2026-06-25,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19118&prmBOLETIN=18433-04,2026-09-02T15:26:04Z
19128,18444-14,Obliga a instalar detectores de humo en viviendas nuevas como requisito para la recepción final de las obras,2026-06-26,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19128&prmBOLETIN=18444-14,2026-09-02T15:26:04Z
19115,18434-07,"Modifica cuerpos legales que indica para sancionar la explotación, facilitación y promoción de servicios sexuales remunerados de terceros",2026-06-28,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19115&prmBOLETIN=18434-07,2026-09-02T15:26:04Z
19116,18435-01,"Establece un mecanismo de trazabilidad y control de insumos, maquinaria y bienes críticos rurales",2026-06-29,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19116&prmBOLETIN=18435-01,2026-09-02T15:26:04Z
19093,18421-07,"Modifica diversos cuerpos legales, con el objeto de sancionar la utilización y reclutamiento de menores de edad por parte de asociaciones delictivas y criminales",2026-06-30,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19093&prmBOLETIN=18421-07,2026-09-02T15:26:04Z
19094,18423-07,"Concede indulto general en favor de las personas que indica, por hechos acaecidos a contar del día 18 de octubre de 2019",2026-06-30,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19094&prmBOLETIN=18423-07,2026-09-02T15:26:04Z
19091,18426-07,"Modifica el Código Penal, con el objeto de aumentar la sanción asignada al homicidio simple y modificar reglas de determinación de la pena respecto de los delitos que indica",2026-06-30,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19091&prmBOLETIN=18426-07,2026-09-02T15:26:04Z
19130,18447-07,Dispone la invariabilidad normativa de los derechos sociales y laborales que señala,2026-06-30,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19130&prmBOLETIN=18447-07,2026-09-02T15:26:04Z
19131,18448-25,"Modifica la ley N°18.961, orgánica constitucional de Carabineros de Chile, en cuanto a los procedimientos de evaluación médica que fundamentan retiros de personal",2026-07-01,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19131&prmBOLETIN=18448-25,2026-09-02T15:26:04Z
19129,18449-06,Fortalece las compras públicas locales,2026-07-01,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19129&prmBOLETIN=18449-06,2026-09-02T15:26:04Z
19096,18427-07,"Modifica el artículo 52 de la Carta Fundamental, en materia de procedencia y admisibilidad de las acusaciones constitucionales",2026-07-03,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19096&prmBOLETIN=18427-07,2026-09-02T15:26:04Z
19137,18450-01,Establece exigencias mínimas de factibilidad sanitaria y acreditación de derechos de agua en la etapa de subdivisión rural,2026-07-05,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19137&prmBOLETIN=18450-01,2026-09-02T15:26:04Z
19153,18468-13,Fortalece la prevención de riesgos laborales en la industria audiovisual,2026-07-05,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19153&prmBOLETIN=18468-13,2026-09-02T15:26:04Z
19105,18428-10,"Aprueba el Sexto Protocolo Adicional al Acuerdo de Alcance Parcial sobre Transporte Internacional Terrestre, suscrito en Montevideo, el 4 de agosto de 2025",2026-07-06,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19105&prmBOLETIN=18428-10,2026-09-02T15:26:04Z
19106,18429-10,"Aprueba el Tratado entre la República de Chile y la República Federativa de Brasil sobre Asistencia Jurídica Mutua en Materia Penal, hecho en Brasilia, el 22 de abril de 2025",2026-07-06,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Segundo trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19106&prmBOLETIN=18429-10,2026-09-02T15:26:04Z
19107,18431-31,"Modifica la ley N° 21.805, que reconoce el derecho al cuidado y crea el Sistema Nacional de Apoyos y Cuidados, y otros cuerpos normativos que indica",2026-07-06,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Tramitación terminada (Ley N° 21.835 - D.Oficial 14/08/2026),https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19107&prmBOLETIN=18431-31,2026-09-02T15:26:04Z
19141,18453-13,Reconoce equivalencias a la experiencia laboral para promover la inserción laboral de las personas jóvenes,2026-07-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19141&prmBOLETIN=18453-13,2026-09-02T15:26:04Z
19140,18454-11,Prohíbe la venta de bebidas energéticas a menores de dieciocho años,2026-07-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19140&prmBOLETIN=18454-11,2026-09-02T15:26:04Z
19138,18455-07,Restringe la sustitución y remisión de sanciones respecto de adolescentes condenados por delitos de especial gravedad,2026-07-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19138&prmBOLETIN=18455-07,2026-09-02T15:26:05Z
19136,18456-06,Dispone como falta a la probidad la no devolución de remuneraciones percibidas en caso de rechazo de licencia médica,2026-07-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19136&prmBOLETIN=18456-06,2026-09-02T15:26:05Z
19139,18457-06,"Modifica el decreto ley N°3.063, de 1979, sobre rentas municipales, para exigir antecedentes penales y regularidad migratoria al personal de barberías y peluquerías",2026-07-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19139&prmBOLETIN=18457-06,2026-09-02T15:26:05Z
19133,18458-07,Facilita el acceso a la justicia a turistas extranjeros víctimas de delitos en el territorio nacional,2026-07-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19133&prmBOLETIN=18458-07,2026-09-02T15:26:05Z
19135,18460-07,Modifica la Constitución Política para establecer un régimen transitorio de apoyo de las fuerzas armadas a las policías en labores de seguridad pública y combate al crimen organizado,2026-07-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19135&prmBOLETIN=18460-07,2026-09-02T15:26:05Z
