boletin,author_order,author_id,author_name,author_chamber
18415-18,0,1226,José Montalva Feuerhake,Diputado
18415-18,0,1243,Tamara Ramírez Ramírez,Diputado
18416-07,0,1028,Eduardo Durán Salinas,Diputado
18416-07,0,1039,Pamela Jiles Moreno,Diputado
18416-07,0,1054,Francesca Muñoz González,Diputado
18416-07,0,1119,Sara Concha Smith,Diputado
18416-07,0,1133,Juan Irarrázaval Rossel,Diputado
18416-07,0,1184,Roberto Celedón Fernández,Diputado
18416-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18417-04,0,1191,Valentina Becerra Peña,Diputado
18417-04,0,1198,Paz Charpentier Rajcevich,Diputado
18417-04,0,1203,Sebastián Cristoffanini Jaraquemada,Diputado
18417-04,0,1217,Pier Karlezi Hazleby,Diputado
18417-04,0,1223,Hans Marowski Cuevas,Diputado
18417-04,0,1233,Ricardo Neumann Bertín,Diputado
18417-04,0,1247,Javiera Rodríguez Pascual,Diputado
18417-04,0,1251,Macarena Santelices Cañas,Diputado
18417-04,0,1262,Diego Vergara Rodríguez,Diputado
18418-04,0,1059,Ximena Ossandón Irarrázabal,Diputado
18418-04,0,1060,Luis Pardo Sáinz,Diputado
18418-04,0,1075,Diego Schalper Sepúlveda,Diputado
18418-04,0,1119,Sara Concha Smith,Diputado
18418-04,0,1227,Claudia Mora Vega,Diputado
18418-04,0,1233,Ricardo Neumann Bertín,Diputado
18418-04,0,1237,Francisco Orrego Gutiérrez,Diputado
18418-04,0,815,Sergio Bobadilla Muñoz,Diputado
18418-04,0,915,Germán Verdugo Soto,Diputado
18419-11,0,1025,Catalina Del Real Mihovilovic,Diputado
18419-11,0,1082,Cristóbal Urruticoechea Ríos,Diputado
18419-11,0,1104,Chiara Barchiesi Chávez,Diputado
18419-11,0,1215,Álvaro Jofré Cáceres,Diputado
18419-11,0,1244,Claudia Reyes Larenas,Diputado
18420-25,0,1117,Iván Moreira Barros,Senador
18420-25,0,1330,Iván Flores García,Senador
18420-25,0,1337,Paulina Núñez Urrutia,Senador
18420-25,0,1518,Cristian Vial Maceratta,Senador
18420-25,0,911,Carlos Ignacio Kuschel Silva,Senador
18421-07,0,1110,Pedro Araya Guerrero,Senador
18421-07,0,1117,Iván Moreira Barros,Senador
18421-07,0,1335,Javier Macaya Danús,Senador
18421-07,0,1337,Paulina Núñez Urrutia,Senador
18421-07,0,1450,Paulina Vodanovic Rojas,Senador
18422-06,0,1320,Loreto Carvajal Ambiado,Senador
18422-06,0,1344,Matías Walker Prieto,Senador
18422-06,0,1500,Danisa Astudillo Peiretti,Senador
18422-06,0,1502,Miguel Ángel Becker Alvear,Senador
18422-06,0,1503,Miguel Ángel Calisto Águila,Senador
18423-07,0,1334,Alejandro Kusanovic Glusevic,Senador
18423-07,0,1510,Vanessa Kaiser Barents-Von Hohenhagen,Senador
18423-07,0,1515,Arturo Squella Ovalle,Senador
18423-07,0,1517,Ignacio Urrutia Bonilla,Senador
18423-07,0,1518,Cristian Vial Maceratta,Senador
18424-07,0,1507,Daniella Cicardini Milla,Senador
18425-15,0,1340,Gustavo Sanhueza Dueñas,Senador
18425-15,0,1505,Rodolfo Carter Fernández,Senador
18425-15,0,1512,Andrés Longton Herrera,Senador
18425-15,0,1517,Ignacio Urrutia Bonilla,Senador
18425-15,0,1518,Cristian Vial Maceratta,Senador
18426-07,0,1110,Pedro Araya Guerrero,Senador
18426-07,0,1324,Karim Bianchi Retamales,Senador
18426-07,0,1510,Vanessa Kaiser Barents-Von Hohenhagen,Senador
18426-07,0,1515,Arturo Squella Ovalle,Senador
18426-07,0,1518,Cristian Vial Maceratta,Senador
18427-07,0,1115,Alfonso De Urresti Longton,Senador
18427-07,0,1327,Luciano Cruz-Coke Carvallo,Senador
18427-07,0,1335,Javier Macaya Danús,Senador
18427-07,0,1450,Paulina Vodanovic Rojas,Senador
18427-07,0,1501,Andrea Balladares Letelier,Senador
18430-07,0,1117,Iván Moreira Barros,Senador
18430-07,0,1224,Ximena Ordenes Neira,Senador
18430-07,0,1337,Paulina Núñez Urrutia,Senador
18430-07,0,1339,Gastón Saavedra Chandía,Senador
18430-07,0,1450,Paulina Vodanovic Rojas,Senador
18432-07,0,1021,Andrés Celis Montt,Diputado
18432-07,0,1059,Ximena Ossandón Irarrázabal,Diputado
18432-07,0,1060,Luis Pardo Sáinz,Diputado
18432-07,0,1075,Diego Schalper Sepúlveda,Diputado
18432-07,0,1131,Mauro González Villarroel,Diputado
18432-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18433-04,0,1082,Cristóbal Urruticoechea Ríos,Diputado
18433-04,0,1102,Roberto Arroyo Muñoz,Diputado
18433-04,0,1192,Lilian Betancurt Delgado,Diputado
18433-04,0,1217,Pier Karlezi Hazleby,Diputado
18433-04,0,1219,Tomás Kast Sommerhoff,Diputado
18433-04,0,1223,Hans Marowski Cuevas,Diputado
18434-07,0,1021,Andrés Celis Montt,Diputado
18434-07,0,1028,Eduardo Durán Salinas,Diputado
18434-07,0,1044,Raúl Leiva Carvajal,Diputado
18434-07,0,1075,Diego Schalper Sepúlveda,Diputado
18434-07,0,1099,Jaime Araya Guerrero,Diputado
18434-07,0,1108,Juan Carlos Beltrán Silva,Diputado
18434-07,0,1131,Mauro González Villarroel,Diputado
18435-01,0,1056,Emilia Nuyado Ancapichun,Diputado
18435-01,0,1062,Joanna Pérez Olea,Diputado
18435-01,0,1114,Félix Bugueño Sotelo,Diputado
18435-01,0,1119,Sara Concha Smith,Diputado
18435-01,0,1140,Daniel Lilayu Vivanco,Diputado
18435-01,0,1166,Natalia Romero Talguia,Diputado
18435-01,0,1194,Daniel Bustos Leal,Diputado
18435-01,0,1229,Javier Muñoz Riquelme,Diputado
18435-01,0,1242,Rodrigo Ramírez Parra,Diputado
18435-01,0,1258,Guillermo Valdés Carmona,Diputado
18437-37,0,1117,Iván Moreira Barros,Senador
18437-37,0,1120,Manuel José Ossandón Irarrázabal,Senador
18437-37,0,1337,Paulina Núñez Urrutia,Senador
18437-37,0,1339,Gastón Saavedra Chandía,Senador
18437-37,0,911,Carlos Ignacio Kuschel Silva,Senador
18438-02,0,1120,Manuel José Ossandón Irarrázabal,Senador
18438-02,0,1324,Karim Bianchi Retamales,Senador
18438-02,0,1502,Miguel Ángel Becker Alvear,Senador
18438-02,0,1518,Cristian Vial Maceratta,Senador
18439-02,0,1120,Manuel José Ossandón Irarrázabal,Senador
18439-02,0,1324,Karim Bianchi Retamales,Senador
18439-02,0,1502,Miguel Ángel Becker Alvear,Senador
18439-02,0,1518,Cristian Vial Maceratta,Senador
18440-03,0,1117,Iván Moreira Barros,Senador
18440-03,0,1120,Manuel José Ossandón Irarrázabal,Senador
18440-03,0,1329,Fidel Espinoza Sandoval,Senador
18440-03,0,1337,Paulina Núñez Urrutia,Senador
18440-03,0,1450,Paulina Vodanovic Rojas,Senador
18441-03,0,1332,María José Gatica Bertin,Senador
18441-03,0,1339,Gastón Saavedra Chandía,Senador
18441-03,0,1344,Matías Walker Prieto,Senador
18441-03,0,911,Carlos Ignacio Kuschel Silva,Senador
18442-07,0,1324,Karim Bianchi Retamales,Senador
18442-07,0,1501,Andrea Balladares Letelier,Senador
18442-07,0,1510,Vanessa Kaiser Barents-Von Hohenhagen,Senador
18442-07,0,1511,Enrique Lee Flores,Senador
18442-07,0,1515,Arturo Squella Ovalle,Senador
18443-07,0,1077,Raúl Soto Mardones,Diputado
18443-07,0,1087,Gael Yeomans Araya,Diputado
18443-07,0,1105,Héctor Barría Angulo,Diputado
18443-07,0,1116,Felipe Camaño Cárdenas,Diputado
18443-07,0,1142,Daniel Manouchehri Lobos,Diputado
18443-07,0,1208,Jorge Díaz Ibarra,Diputado
18443-07,0,1224,Cristian Mella Andaur,Diputado
18443-07,0,1238,Álvaro Ortiz Vera,Diputado
18443-07,0,1241,Patricio Pinilla Valencia,Diputado
18443-07,0,1259,Juan Marcelo Valenzuela Henríquez,Diputado
18444-14,0,1028,Eduardo Durán Salinas,Diputado
18444-14,0,1054,Francesca Muñoz González,Diputado
18444-14,0,1059,Ximena Ossandón Irarrázabal,Diputado
18444-14,0,1108,Juan Carlos Beltrán Silva,Diputado
18444-14,0,1128,Ana María Gazmuri Vieira,Diputado
18444-14,0,1178,Héctor Ulloa Aguilera,Diputado
18444-14,0,1197,Carlos Chandía Alarcón,Diputado
18444-14,0,1227,Claudia Mora Vega,Diputado
18444-14,0,1251,Macarena Santelices Cañas,Diputado
18444-14,0,1261,Daniel Valenzuela Salazar,Diputado
18445-07,0,1117,Iván Moreira Barros,Senador
18445-07,0,1324,Karim Bianchi Retamales,Senador
18445-07,0,1335,Javier Macaya Danús,Senador
18445-07,0,1337,Paulina Núñez Urrutia,Senador
18445-07,0,1516,Renzo Trisotti Martínez,Senador
18446-07,0,1330,Iván Flores García,Senador
18446-07,0,1450,Paulina Vodanovic Rojas,Senador
18446-07,0,1512,Andrés Longton Herrera,Senador
18446-07,0,1515,Arturo Squella Ovalle,Senador
18446-07,0,1518,Cristian Vial Maceratta,Senador
18447-07,0,1061,Andrea Parra Sauterel,Diputado
18447-07,0,1077,Raúl Soto Mardones,Diputado
18447-07,0,1099,Jaime Araya Guerrero,Diputado
18447-07,0,1110,Carlos Bianchi Chelech,Diputado
18447-07,0,1175,Cristián Tapia Ramos,Diputado
18447-07,0,1178,Héctor Ulloa Aguilera,Diputado
18447-07,0,1195,Carlos Carvajal Gallardo,Diputado
18447-07,0,1205,Carlos Cuadrado Prats,Diputado
18447-07,0,1226,José Montalva Feuerhake,Diputado
18447-07,0,1264,Fernando Zamorano Peralta,Diputado
18448-25,0,1009,Jorge Alessandri Vergara,Diputado
18448-25,0,1190,Enrique Bassaletti Riess,Diputado
18448-25,0,1191,Valentina Becerra Peña,Diputado
18448-25,0,1223,Hans Marowski Cuevas,Diputado
18448-25,0,1224,Cristian Mella Andaur,Diputado
18448-25,0,1235,Javier Olivares Avendaño,Diputado
18448-25,0,1237,Francisco Orrego Gutiérrez,Diputado
18448-25,0,1247,Javiera Rodríguez Pascual,Diputado
18448-25,0,1250,Bernardo Salinas Maya,Diputado
18448-25,0,1263,Sebastián Zamora Soto,Diputado
18449-06,0,1061,Andrea Parra Sauterel,Diputado
18449-06,0,1202,Eduardo Cretton Rebolledo,Diputado
18450-01,0,1128,Ana María Gazmuri Vieira,Diputado
18450-01,0,1206,Carolina Cucumides Calderón,Diputado
18450-01,0,1255,Eileen Urqueta Rojas,Diputado
18450-01,0,986,Marcela Hernando Pérez,Diputado
18451-11,0,1215,Yasna Provoste Campillay,Senador
18451-11,0,1330,Iván Flores García,Senador
18451-11,0,1344,Matías Walker Prieto,Senador
18452-02,0,1117,Iván Moreira Barros,Senador
18452-02,0,1324,Karim Bianchi Retamales,Senador
18452-02,0,1330,Iván Flores García,Senador
18452-02,0,1337,Paulina Núñez Urrutia,Senador
18452-02,0,1516,Renzo Trisotti Martínez,Senador
18453-13,0,1056,Emilia Nuyado Ancapichun,Diputado
18453-13,0,1181,Nelson Venegas Salazar,Diputado
18453-13,0,1182,Sebastián Videla Castillo,Diputado
18453-13,0,1204,Francisco Crisóstomo Llanos,Diputado
18453-13,0,1206,Carolina Cucumides Calderón,Diputado
18453-13,0,1207,Valentina Cáceres Monsálvez,Diputado
18453-13,0,1222,Andrea Macías Palma,Diputado
18453-13,0,1241,Patricio Pinilla Valencia,Diputado
18453-13,0,1246,José Antonio Rivas Villalobos,Diputado
18453-13,0,1250,Bernardo Salinas Maya,Diputado
18454-11,0,1143,Cristóbal Martínez Ramírez,Diputado
18454-11,0,1157,Marlene Pérez Cartes,Diputado
18454-11,0,1166,Natalia Romero Talguia,Diputado
18454-11,0,1231,Ximena Naranjo Pinto,Diputado
18454-11,0,815,Sergio Bobadilla Muñoz,Diputado
18455-07,0,1028,Eduardo Durán Salinas,Diputado
18455-07,0,1059,Ximena Ossandón Irarrázabal,Diputado
18455-07,0,1062,Joanna Pérez Olea,Diputado
18455-07,0,1075,Diego Schalper Sepúlveda,Diputado
18455-07,0,1132,Jorge Guzmán Zepeda,Diputado
18455-07,0,1197,Carlos Chandía Alarcón,Diputado
18455-07,0,1227,Claudia Mora Vega,Diputado
18455-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18455-07,0,1242,Rodrigo Ramírez Parra,Diputado
18455-07,0,1261,Daniel Valenzuela Salazar,Diputado
18456-06,0,1009,Jorge Alessandri Vergara,Diputado
18456-06,0,1104,Chiara Barchiesi Chávez,Diputado
18456-06,0,1150,Benjamín Moreno Bascur,Diputado
18456-06,0,1190,Enrique Bassaletti Riess,Diputado
18456-06,0,1235,Javier Olivares Avendaño,Diputado
18456-06,0,1245,Alejandro Riquelme Ducci,Diputado
18456-06,0,1248,Felipe Ross Correa,Diputado
18456-06,0,1251,Macarena Santelices Cañas,Diputado
18456-06,0,1253,Fernando Ugarte Tejeda,Diputado
18456-06,0,1262,Diego Vergara Rodríguez,Diputado
18457-06,0,1025,Catalina Del Real Mihovilovic,Diputado
18457-06,0,1102,Roberto Arroyo Muñoz,Diputado
18458-07,0,1100,Cristián Araya Lerdo de Tejada,Diputado
18458-07,0,1176,Hotuiti Teao Drago,Diputado
18458-07,0,1193,Patricio Briones Moller,Diputado
18458-07,0,1218,José Antonio Kast Adriasola,Diputado
18458-07,0,1241,Patricio Pinilla Valencia,Diputado
18458-07,0,1248,Felipe Ross Correa,Diputado
18458-07,0,1251,Macarena Santelices Cañas,Diputado
18458-07,0,1253,Fernando Ugarte Tejeda,Diputado
18458-07,0,1259,Juan Marcelo Valenzuela Henríquez,Diputado
18459-05,0,1021,Andrés Celis Montt,Diputado
18459-05,0,1028,Eduardo Durán Salinas,Diputado
18459-05,0,1059,Ximena Ossandón Irarrázabal,Diputado
18459-05,0,1060,Luis Pardo Sáinz,Diputado
18459-05,0,1075,Diego Schalper Sepúlveda,Diputado
18459-05,0,1132,Jorge Guzmán Zepeda,Diputado
18460-07,0,1021,Andrés Celis Montt,Diputado
18460-07,0,1028,Eduardo Durán Salinas,Diputado
18460-07,0,1059,Ximena Ossandón Irarrázabal,Diputado
18460-07,0,1060,Luis Pardo Sáinz,Diputado
18460-07,0,1075,Diego Schalper Sepúlveda,Diputado
18460-07,0,1108,Juan Carlos Beltrán Silva,Diputado
18460-07,0,1131,Mauro González Villarroel,Diputado
18460-07,0,1219,Tomás Kast Sommerhoff,Diputado
18460-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18460-07,0,843,René Manuel García García,Diputado
18461-04,0,1198,Paz Charpentier Rajcevich,Diputado
18461-04,0,1218,José Antonio Kast Adriasola,Diputado
18461-04,0,1223,Hans Marowski Cuevas,Diputado
18461-04,0,1233,Ricardo Neumann Bertín,Diputado
18461-04,0,1235,Javier Olivares Avendaño,Diputado
18461-04,0,1247,Javiera Rodríguez Pascual,Diputado
18462-11,0,1326,Juan Luis Castro González,Senador
18462-11,0,1331,Sergio Gahona Salazar,Senador
18462-11,0,1337,Paulina Núñez Urrutia,Senador
18462-11,0,1338,Claudia Pascual Grau,Senador
18462-11,0,1506,Ricardo Celis Araya,Senador
18463-06,0,1105,Héctor Barría Angulo,Diputado
18463-06,0,1114,Félix Bugueño Sotelo,Diputado
18463-06,0,1132,Jorge Guzmán Zepeda,Diputado
18463-06,0,1175,Cristián Tapia Ramos,Diputado
18463-06,0,1201,Flor Contreras Vivallo,Diputado
18463-06,0,1203,Sebastián Cristoffanini Jaraquemada,Diputado
18463-06,0,1226,José Montalva Feuerhake,Diputado
18463-06,0,1236,Paula Olmos Contreras,Diputado
18463-06,0,1254,Ignacio Urcullú Clèment-Lund,Diputado
18463-06,0,872,Jaime Mulet Martínez,Diputado
18465-03,0,1332,María José Gatica Bertin,Senador
18465-03,0,1339,Gastón Saavedra Chandía,Senador
18465-03,0,1344,Matías Walker Prieto,Senador
18465-03,0,1506,Ricardo Celis Araya,Senador
18465-03,0,1509,Diego Ibáñez Cotroneo,Senador
18466-37,0,1115,Alfonso De Urresti Longton,Senador
18466-37,0,1327,Luciano Cruz-Coke Carvallo,Senador
18466-37,0,1338,Claudia Pascual Grau,Senador
18466-37,0,1341,Alejandra Sepúlveda Orbenes,Senador
18466-37,0,1514,Beatriz Sánchez Muñoz,Senador
18467-06,0,1061,Andrea Parra Sauterel,Diputado
18467-06,0,1105,Héctor Barría Angulo,Diputado
18467-06,0,1153,Coca Ericka Ñanco Vásquez,Diputado
18467-06,0,1175,Cristián Tapia Ramos,Diputado
18467-06,0,1180,Consuelo Veloso Ávila,Diputado
18467-06,0,1206,Carolina Cucumides Calderón,Diputado
18467-06,0,1209,Matías Fernández Hartwig,Diputado
18468-13,0,1074,Marisela Santibáñez Novoa,Diputado
18468-13,0,1122,Luis Alberto Cuello Peña y Lillo,Diputado
18468-13,0,1128,Ana María Gazmuri Vieira,Diputado
18468-13,0,1206,Carolina Cucumides Calderón,Diputado
18469-15,0,1117,Nathalie Castillo Rojas,Diputado
18469-15,0,1166,Natalia Romero Talguia,Diputado
18469-15,0,1186,Ignacio Achurra Díaz,Diputado
18469-15,0,1204,Francisco Crisóstomo Llanos,Diputado
18469-15,0,1239,Fabián Ossandón Briceño,Diputado
18469-15,0,1241,Patricio Pinilla Valencia,Diputado
18469-15,0,1252,Constanza Schonhaut Soto,Diputado
18469-15,0,843,René Manuel García García,Diputado
18469-15,0,986,Marcela Hernando Pérez,Diputado
18470-07,0,1505,Rodolfo Carter Fernández,Senador
18470-07,0,1516,Renzo Trisotti Martínez,Senador
18470-07,0,1517,Ignacio Urrutia Bonilla,Senador
18470-07,0,1518,Cristian Vial Maceratta,Senador
18471-07,0,1075,Diego Schalper Sepúlveda,Diputado
18471-07,0,1100,Cristián Araya Lerdo de Tejada,Diputado
18471-07,0,1131,Mauro González Villarroel,Diputado
18471-07,0,1152,Gloria Naveillan Arriagada,Diputado
18471-07,0,1199,Jaime Coloma Álamos,Diputado
18471-07,0,1202,Eduardo Cretton Rebolledo,Diputado
18471-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18472-04,0,1215,Yasna Provoste Campillay,Senador
18472-04,0,1513,Vlado Mirosevic Verdugo,Senador
18473-03,0,1246,José Antonio Rivas Villalobos,Diputado
18474-11,0,1075,Diego Schalper Sepúlveda,Diputado
18474-11,0,1077,Raúl Soto Mardones,Diputado
18474-11,0,1128,Ana María Gazmuri Vieira,Diputado
18474-11,0,1178,Héctor Ulloa Aguilera,Diputado
18474-11,0,1195,Carlos Carvajal Gallardo,Diputado
18474-11,0,1224,Cristian Mella Andaur,Diputado
18474-11,0,1226,José Montalva Feuerhake,Diputado
18474-11,0,1232,Cristian Neira Martínez,Diputado
18474-11,0,1252,Constanza Schonhaut Soto,Diputado
18474-11,0,1264,Fernando Zamorano Peralta,Diputado
18475-06,0,1128,Ana María Gazmuri Vieira,Diputado
18475-06,0,1193,Patricio Briones Moller,Diputado
18475-06,0,1215,Álvaro Jofré Cáceres,Diputado
18475-06,0,1228,Paulina Muñoz Minte,Diputado
18475-06,0,1261,Daniel Valenzuela Salazar,Diputado
18476-03,0,1100,Cristián Araya Lerdo de Tejada,Diputado
18476-03,0,1150,Benjamín Moreno Bascur,Diputado
18476-03,0,1194,Daniel Bustos Leal,Diputado
18476-03,0,1198,Paz Charpentier Rajcevich,Diputado
18476-03,0,1218,José Antonio Kast Adriasola,Diputado
18476-03,0,1244,Claudia Reyes Larenas,Diputado
18476-03,0,1245,Alejandro Riquelme Ducci,Diputado
18476-03,0,1247,Javiera Rodríguez Pascual,Diputado
18476-03,0,1251,Macarena Santelices Cañas,Diputado
18476-03,0,1262,Diego Vergara Rodríguez,Diputado
18477-07,0,1105,Héctor Barría Angulo,Diputado
18477-07,0,1196,Priscilla Castillo Gerli,Diputado
18477-07,0,1208,Jorge Díaz Ibarra,Diputado
18477-07,0,1224,Cristian Mella Andaur,Diputado
18477-07,0,1229,Javier Muñoz Riquelme,Diputado
18477-07,0,1238,Álvaro Ortiz Vera,Diputado
18477-07,0,1241,Patricio Pinilla Valencia,Diputado
18479-07,0,1193,Patricio Briones Moller,Diputado
18479-07,0,1201,Flor Contreras Vivallo,Diputado
18479-07,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18479-07,0,1235,Javier Olivares Avendaño,Diputado
18479-07,0,1239,Fabián Ossandón Briceño,Diputado
18479-07,0,1258,Guillermo Valdés Carmona,Diputado
18479-07,0,1259,Juan Marcelo Valenzuela Henríquez,Diputado
18480-07,0,1177,Carolina Tello Rojas,Diputado
18480-07,0,1181,Nelson Venegas Salazar,Diputado
18480-07,0,1182,Sebastián Videla Castillo,Diputado
18480-07,0,1189,Jaime Bassa Mercado,Diputado
18480-07,0,1204,Francisco Crisóstomo Llanos,Diputado
18480-07,0,1210,Gustavo Gatica Villarroel,Diputado
18480-07,0,1246,José Antonio Rivas Villalobos,Diputado
18481-07,0,1038,Marcos Ilabaca Cerda,Diputado
18481-07,0,1087,Gael Yeomans Araya,Diputado
18481-07,0,1127,Lorena Fries Monleón,Diputado
18481-07,0,1153,Coca Ericka Ñanco Vásquez,Diputado
18481-07,0,1188,Marcos Barraza Gómez,Diputado
18481-07,0,1226,José Montalva Feuerhake,Diputado
18481-07,0,1241,Patricio Pinilla Valencia,Diputado
18481-07,0,1243,Tamara Ramírez Ramírez,Diputado
18481-07,0,872,Jaime Mulet Martínez,Diputado
18482-07,0,1038,Marcos Ilabaca Cerda,Diputado
18482-07,0,1087,Gael Yeomans Araya,Diputado
18482-07,0,1127,Lorena Fries Monleón,Diputado
18482-07,0,1153,Coca Ericka Ñanco Vásquez,Diputado
18482-07,0,1188,Marcos Barraza Gómez,Diputado
18482-07,0,1226,José Montalva Feuerhake,Diputado
18482-07,0,1241,Patricio Pinilla Valencia,Diputado
18482-07,0,1243,Tamara Ramírez Ramírez,Diputado
18482-07,0,872,Jaime Mulet Martínez,Diputado
18483-01,0,1141,Luis Malla Valenzuela,Diputado
18483-01,0,1187,Carlo Arqueros Pizarro,Diputado
18483-01,0,1208,Jorge Díaz Ibarra,Diputado
18483-01,0,1215,Álvaro Jofré Cáceres,Diputado
18483-01,0,1216,Stephanie Jéldrez Ortiz,Diputado
18483-01,0,1227,Claudia Mora Vega,Diputado
18483-01,0,1236,Paula Olmos Contreras,Diputado
18483-01,0,1239,Fabián Ossandón Briceño,Diputado
18483-01,0,1245,Alejandro Riquelme Ducci,Diputado
18483-01,0,1257,Alejandra Valdebenito Torres,Diputado
18484-15,0,1157,Marlene Pérez Cartes,Diputado
18484-15,0,1174,Marco Antonio Sulantay Olivares,Diputado
18484-15,0,1183,Flor Weisse Novoa,Diputado
18484-15,0,1190,Enrique Bassaletti Riess,Diputado
18484-15,0,1199,Jaime Coloma Álamos,Diputado
18484-15,0,1231,Ximena Naranjo Pinto,Diputado
18484-15,0,1233,Ricardo Neumann Bertín,Diputado
18484-15,0,1249,Omar Sabat Guzmán,Diputado
18484-15,0,1257,Alejandra Valdebenito Torres,Diputado
18484-15,0,815,Sergio Bobadilla Muñoz,Diputado
18485-07,0,1017,Álvaro Carter Fernández,Diputado
18485-07,0,1157,Marlene Pérez Cartes,Diputado
18485-07,0,1165,Agustín Romero Leiva,Diputado
18485-07,0,1166,Natalia Romero Talguia,Diputado
18485-07,0,1190,Enrique Bassaletti Riess,Diputado
18485-07,0,1216,Stephanie Jéldrez Ortiz,Diputado
18485-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18485-07,0,1263,Sebastián Zamora Soto,Diputado
18486-03,0,1013,Alejandro Bernales Maldonado,Diputado
18486-03,0,1141,Luis Malla Valenzuela,Diputado
18486-03,0,1182,Sebastián Videla Castillo,Diputado
18486-03,0,986,Marcela Hernando Pérez,Diputado
18487-12,0,1187,Carlo Arqueros Pizarro,Diputado
18487-12,0,1203,Sebastián Cristoffanini Jaraquemada,Diputado
18487-12,0,1212,Erich Grohs Marín,Diputado
18487-12,0,1216,Stephanie Jéldrez Ortiz,Diputado
18487-12,0,1253,Fernando Ugarte Tejeda,Diputado
18487-12,0,1254,Ignacio Urcullú Clèment-Lund,Diputado
18487-12,0,1261,Daniel Valenzuela Salazar,Diputado
18488-07,0,1110,Pedro Araya Guerrero,Senador
18488-07,0,1117,Iván Moreira Barros,Senador
18488-07,0,1337,Paulina Núñez Urrutia,Senador
18488-07,0,1512,Andrés Longton Herrera,Senador
18488-07,0,1515,Arturo Squella Ovalle,Senador
18489-07,0,1332,María José Gatica Bertin,Senador
18489-07,0,1337,Paulina Núñez Urrutia,Senador
18489-07,0,1508,Camila Flores Oporto,Senador
18490-06,0,1087,Gael Yeomans Araya,Diputado
18490-06,0,1107,María Francisca Bello Campos,Diputado
18490-06,0,1114,Félix Bugueño Sotelo,Diputado
18490-06,0,1148,Javiera Morales Alvarado,Diputado
18490-06,0,1153,Coca Ericka Ñanco Vásquez,Diputado
18490-06,0,1177,Carolina Tello Rojas,Diputado
18490-06,0,1181,Nelson Venegas Salazar,Diputado
18490-06,0,1184,Roberto Celedón Fernández,Diputado
18490-06,0,1207,Valentina Cáceres Monsálvez,Diputado
18490-06,0,1256,Tatiana Urrutia Herrera,Diputado
18491-03,0,1326,Juan Luis Castro González,Senador
18491-03,0,1333,Sebastián Keitel Bianchi,Senador
18491-03,0,1502,Miguel Ángel Becker Alvear,Senador
18491-03,0,1510,Vanessa Kaiser Barents-Von Hohenhagen,Senador
18491-03,0,1511,Enrique Lee Flores,Senador
18492-13,0,1087,Gael Yeomans Araya,Diputado
18492-13,0,1122,Luis Alberto Cuello Peña y Lillo,Diputado
18492-13,0,1178,Héctor Ulloa Aguilera,Diputado
18492-13,0,1181,Nelson Venegas Salazar,Diputado
18492-13,0,1241,Patricio Pinilla Valencia,Diputado
18493-07,0,1116,Felipe Camaño Cárdenas,Diputado
18493-07,0,1208,Jorge Díaz Ibarra,Diputado
18493-07,0,1229,Javier Muñoz Riquelme,Diputado
18493-07,0,1241,Patricio Pinilla Valencia,Diputado
18493-07,0,872,Jaime Mulet Martínez,Diputado
18494-06,0,1116,Felipe Camaño Cárdenas,Diputado
18494-06,0,1196,Priscilla Castillo Gerli,Diputado
18494-06,0,1208,Jorge Díaz Ibarra,Diputado
18494-06,0,1241,Patricio Pinilla Valencia,Diputado
18495-04,0,1013,Alejandro Bernales Maldonado,Diputado
18495-04,0,1075,Diego Schalper Sepúlveda,Diputado
18495-04,0,1077,Raúl Soto Mardones,Diputado
18495-04,0,1141,Luis Malla Valenzuela,Diputado
18495-04,0,1182,Sebastián Videla Castillo,Diputado
18495-04,0,815,Sergio Bobadilla Muñoz,Diputado
18495-04,0,986,Marcela Hernando Pérez,Diputado
18496-06,0,1062,Joanna Pérez Olea,Diputado
18496-06,0,1075,Diego Schalper Sepúlveda,Diputado
18496-06,0,1177,Carolina Tello Rojas,Diputado
18496-06,0,1182,Sebastián Videla Castillo,Diputado
18496-06,0,1208,Jorge Díaz Ibarra,Diputado
18496-06,0,1227,Claudia Mora Vega,Diputado
18496-06,0,1234,Mario Olavarría Rodríguez,Diputado
18496-06,0,1248,Felipe Ross Correa,Diputado
18497-11,0,1102,Roberto Arroyo Muñoz,Diputado
18497-11,0,1193,Patricio Briones Moller,Diputado
18497-11,0,1239,Fabián Ossandón Briceño,Diputado
18498-19,0,1102,Roberto Arroyo Muñoz,Diputado
18498-19,0,1193,Patricio Briones Moller,Diputado
18498-19,0,1240,Zandra Parisi Fernández,Diputado
18499-02,0,1017,Álvaro Carter Fernández,Diputado
18499-02,0,1060,Luis Pardo Sáinz,Diputado
18499-02,0,1170,Luis Sánchez Ossa,Diputado
18499-02,0,1219,Tomás Kast Sommerhoff,Diputado
18499-02,0,1223,Hans Marowski Cuevas,Diputado
18499-02,0,1235,Javier Olivares Avendaño,Diputado
