vote_id,fecha,boletin,group_type,group_name,group_size,n_affirmative,n_against,n_abstention,n_no_vote,n_excused,n_substantive,n_binary,participation_substantive_pct,yes_share_binary,minority_share_binary,rice_index,modal_position,modal_count,modal_agreement_pct,modal_tie,formal_group,rice_eligible,modal_eligible,chamber_affirmative,chamber_against,chamber_abstention,chamber_no_vote,chamber_excused,chamber_binary_minority_share
88686,2026-04-21,18156-04,party,Partido Demócrata Cristiano,7,6,1,0,0,0,7,7,100.0000,0.857143,0.142857,0.714286,Afirmativo,6,85.7143,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido Demócratas Chile,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido Liberal de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido Nacional Libertario,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido Por la Democracia,4,4,0,0,0,0,4,4,100.0000,1.000000,0.000000,1.000000,Afirmativo,4,100.0000,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido Radical de Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido Republicano,28,0,27,0,1,0,27,27,96.4286,0.000000,0.000000,1.000000,En Contra,27,100.0000,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido Social Cristiano,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido Socialista,10,8,1,0,1,0,9,9,90.0000,0.888889,0.111111,0.777778,Afirmativo,8,88.8889,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Partido de la Gente,14,12,2,0,0,0,14,14,100.0000,0.857143,0.142857,0.714286,Afirmativo,12,85.7143,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Renovación Nacional,11,0,10,0,1,0,10,10,90.9091,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,70,78,0,7,0,0.472973
88686,2026-04-21,18156-04,party,Unión Demócrata Independiente,13,1,12,0,0,0,13,13,100.0000,0.076923,0.076923,0.846154,En Contra,12,92.3077,0,1,1,1,70,78,0,7,0,0.472973
88687,2026-04-21,18156-04,caucus,Comité Comunista e Independientes,12,12,0,0,0,0,12,12,100.0000,1.000000,0.000000,1.000000,Afirmativo,12,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,9,1,0,0,0,10,10,100.0000,0.900000,0.100000,0.800000,Afirmativo,9,90.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,Comité Partido Nacional Libertarios,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,Comité Partido Republicano,31,0,30,0,1,0,30,30,96.7742,0.000000,0.000000,1.000000,En Contra,30,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,Comité Partido de la Gente,13,12,1,0,0,0,13,13,100.0000,0.923077,0.076923,0.846154,Afirmativo,12,92.3077,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,Frente Amplio,18,15,0,0,3,0,15,15,83.3333,1.000000,0.000000,1.000000,Afirmativo,15,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,Fuera del Comité Partido de la Gente,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,Partido Por la Democracia e Independientes,10,10,0,0,0,0,10,10,100.0000,1.000000,0.000000,1.000000,Afirmativo,10,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,Por definir,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,0,0,0,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,"Renovación Nacional, Evopoli e Independientes",16,0,15,0,1,0,15,15,93.7500,0.000000,0.000000,1.000000,En Contra,15,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,"Socialista, Liberal, Radical e Independientes",15,14,0,0,1,0,14,14,93.3333,1.000000,0.000000,1.000000,Afirmativo,14,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,caucus,Unión Demócrata Independiente,18,0,18,0,0,0,18,18,100.0000,0.000000,0.000000,1.000000,En Contra,18,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Evolución Política,2,0,2,0,0,0,2,2,100.0000,0.000000,0.000000,1.000000,En Contra,2,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Federación Regionalista Verde Social,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Frente Amplio,16,13,0,0,3,0,13,13,81.2500,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Independientes,25,14,11,0,0,0,25,25,100.0000,0.560000,0.440000,0.120000,Afirmativo,14,56.0000,0,0,0,0,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Acción Humanista,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Comunista,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Demócrata Cristiano,7,7,0,0,0,0,7,7,100.0000,1.000000,0.000000,1.000000,Afirmativo,7,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Demócratas Chile,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Liberal de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Nacional Libertario,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Por la Democracia,4,4,0,0,0,0,4,4,100.0000,1.000000,0.000000,1.000000,Afirmativo,4,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Radical de Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Republicano,28,0,27,0,1,0,27,27,96.4286,0.000000,0.000000,1.000000,En Contra,27,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Social Cristiano,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido Socialista,10,9,0,0,1,0,9,9,90.0000,1.000000,0.000000,1.000000,Afirmativo,9,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Partido de la Gente,14,12,2,0,0,0,14,14,100.0000,0.857143,0.142857,0.714286,Afirmativo,12,85.7143,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Renovación Nacional,11,0,10,0,1,0,10,10,90.9091,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88687,2026-04-21,18156-04,party,Unión Demócrata Independiente,13,0,13,0,0,0,13,13,100.0000,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,72,77,0,6,0,0.483221
88688,2026-04-21,18156-04,caucus,Comité Comunista e Independientes,12,12,0,0,0,0,12,12,100.0000,1.000000,0.000000,1.000000,Afirmativo,12,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,Comité Partido Nacional Libertarios,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,Comité Partido Republicano,31,0,30,0,1,0,30,30,96.7742,0.000000,0.000000,1.000000,En Contra,30,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,Comité Partido de la Gente,13,0,1,12,0,0,13,1,100.0000,0.000000,0.000000,1.000000,Abstención,12,92.3077,0,1,0,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,Frente Amplio,18,15,0,0,3,0,15,15,83.3333,1.000000,0.000000,1.000000,Afirmativo,15,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,Fuera del Comité Partido de la Gente,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,Partido Por la Democracia e Independientes,10,3,0,7,0,0,10,3,100.0000,1.000000,0.000000,1.000000,Abstención,7,70.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,Por definir,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,0,0,0,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,"Renovación Nacional, Evopoli e Independientes",16,0,15,0,1,0,15,15,93.7500,0.000000,0.000000,1.000000,En Contra,15,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,"Socialista, Liberal, Radical e Independientes",15,9,0,5,1,0,14,9,93.3333,1.000000,0.000000,1.000000,Afirmativo,9,64.2857,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,caucus,Unión Demócrata Independiente,18,0,18,0,0,0,18,18,100.0000,0.000000,0.000000,1.000000,En Contra,18,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Evolución Política,2,0,2,0,0,0,2,2,100.0000,0.000000,0.000000,1.000000,En Contra,2,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Federación Regionalista Verde Social,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Frente Amplio,16,13,0,0,3,0,13,13,81.2500,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Independientes,25,7,12,6,0,0,25,19,100.0000,0.368421,0.368421,0.263158,En Contra,12,48.0000,0,0,0,0,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Acción Humanista,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Comunista,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Demócrata Cristiano,7,0,7,0,0,0,7,7,100.0000,0.000000,0.000000,1.000000,En Contra,7,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Demócratas Chile,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Liberal de Chile,2,0,0,2,0,0,2,0,100.0000,,,,Abstención,2,100.0000,0,1,0,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Nacional Libertario,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Por la Democracia,4,2,0,2,0,0,4,2,100.0000,1.000000,0.000000,1.000000,,2,50.0000,1,1,1,0,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Radical de Chile,1,0,0,1,0,0,1,0,100.0000,,,,Abstención,1,100.0000,0,0,0,0,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Republicano,28,0,27,0,1,0,27,27,96.4286,0.000000,0.000000,1.000000,En Contra,27,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Social Cristiano,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido Socialista,10,8,0,1,1,0,9,8,90.0000,1.000000,0.000000,1.000000,Afirmativo,8,88.8889,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Partido de la Gente,14,0,2,12,0,0,14,2,100.0000,0.000000,0.000000,1.000000,Abstención,12,85.7143,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Renovación Nacional,11,0,10,0,1,0,10,10,90.9091,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88688,2026-04-21,18156-04,party,Unión Demócrata Independiente,13,0,13,0,0,0,13,13,100.0000,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,39,86,24,6,0,0.312000
88689,2026-04-21,18156-04,caucus,Comité Comunista e Independientes,12,12,0,0,0,0,12,12,100.0000,1.000000,0.000000,1.000000,Afirmativo,12,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,8,2,0,0,0,10,10,100.0000,0.800000,0.200000,0.600000,Afirmativo,8,80.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,Comité Partido Nacional Libertarios,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,Comité Partido Republicano,31,0,30,0,1,0,30,30,96.7742,0.000000,0.000000,1.000000,En Contra,30,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,Comité Partido de la Gente,13,0,13,0,0,0,13,13,100.0000,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,Frente Amplio,18,15,0,0,3,0,15,15,83.3333,1.000000,0.000000,1.000000,Afirmativo,15,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,Fuera del Comité Partido de la Gente,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,Partido Por la Democracia e Independientes,10,2,0,8,0,0,10,2,100.0000,1.000000,0.000000,1.000000,Abstención,8,80.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,Por definir,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,0,0,0,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,"Renovación Nacional, Evopoli e Independientes",16,1,14,0,1,0,15,15,93.7500,0.066667,0.066667,0.866667,En Contra,14,93.3333,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,"Socialista, Liberal, Radical e Independientes",15,13,0,1,1,0,14,13,93.3333,1.000000,0.000000,1.000000,Afirmativo,13,92.8571,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,caucus,Unión Demócrata Independiente,18,0,18,0,0,0,18,18,100.0000,0.000000,0.000000,1.000000,En Contra,18,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Evolución Política,2,0,2,0,0,0,2,2,100.0000,0.000000,0.000000,1.000000,En Contra,2,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Federación Regionalista Verde Social,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Frente Amplio,16,13,0,0,3,0,13,13,81.2500,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Independientes,25,9,11,5,0,0,25,20,100.0000,0.450000,0.450000,0.100000,En Contra,11,44.0000,0,0,0,0,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Acción Humanista,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Comunista,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Demócrata Cristiano,7,6,1,0,0,0,7,7,100.0000,0.857143,0.142857,0.714286,Afirmativo,6,85.7143,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Demócratas Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Liberal de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Nacional Libertario,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Por la Democracia,4,1,0,3,0,0,4,1,100.0000,1.000000,0.000000,1.000000,Abstención,3,75.0000,0,1,0,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Radical de Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Republicano,28,0,27,0,1,0,27,27,96.4286,0.000000,0.000000,1.000000,En Contra,27,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Social Cristiano,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido Socialista,10,8,0,1,1,0,9,8,90.0000,1.000000,0.000000,1.000000,Afirmativo,8,88.8889,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Partido de la Gente,14,0,14,0,0,0,14,14,100.0000,0.000000,0.000000,1.000000,En Contra,14,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Renovación Nacional,11,0,10,0,1,0,10,10,90.9091,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88689,2026-04-21,18156-04,party,Unión Demócrata Independiente,13,0,13,0,0,0,13,13,100.0000,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,51,89,9,6,0,0.364286
88690,2026-04-21,18156-04,caucus,Comité Comunista e Independientes,12,12,0,0,0,0,12,12,100.0000,1.000000,0.000000,1.000000,Afirmativo,12,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,8,2,0,0,0,10,10,100.0000,0.800000,0.200000,0.600000,Afirmativo,8,80.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,Comité Partido Nacional Libertarios,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,Comité Partido Republicano,31,0,30,0,1,0,30,30,96.7742,0.000000,0.000000,1.000000,En Contra,30,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,Comité Partido de la Gente,13,1,12,0,0,0,13,13,100.0000,0.076923,0.076923,0.846154,En Contra,12,92.3077,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,Frente Amplio,18,15,0,0,3,0,15,15,83.3333,1.000000,0.000000,1.000000,Afirmativo,15,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,Fuera del Comité Partido de la Gente,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,Partido Por la Democracia e Independientes,10,10,0,0,0,0,10,10,100.0000,1.000000,0.000000,1.000000,Afirmativo,10,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,Por definir,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,0,0,0,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,"Renovación Nacional, Evopoli e Independientes",16,0,15,0,1,0,15,15,93.7500,0.000000,0.000000,1.000000,En Contra,15,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,"Socialista, Liberal, Radical e Independientes",15,14,0,0,1,0,14,14,93.3333,1.000000,0.000000,1.000000,Afirmativo,14,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,caucus,Unión Demócrata Independiente,18,0,18,0,0,0,18,18,100.0000,0.000000,0.000000,1.000000,En Contra,18,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Evolución Política,2,0,2,0,0,0,2,2,100.0000,0.000000,0.000000,1.000000,En Contra,2,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Federación Regionalista Verde Social,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Frente Amplio,16,13,0,0,3,0,13,13,81.2500,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Independientes,25,14,11,0,0,0,25,25,100.0000,0.560000,0.440000,0.120000,Afirmativo,14,56.0000,0,0,0,0,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Acción Humanista,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Comunista,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Demócrata Cristiano,7,6,1,0,0,0,7,7,100.0000,0.857143,0.142857,0.714286,Afirmativo,6,85.7143,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Demócratas Chile,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Liberal de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Nacional Libertario,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Por la Democracia,4,4,0,0,0,0,4,4,100.0000,1.000000,0.000000,1.000000,Afirmativo,4,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Radical de Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Republicano,28,0,27,0,1,0,27,27,96.4286,0.000000,0.000000,1.000000,En Contra,27,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Social Cristiano,3,0,3,0,0,0,3,3,100.0000,0.000000,0.000000,1.000000,En Contra,3,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido Socialista,10,9,0,0,1,0,9,9,90.0000,1.000000,0.000000,1.000000,Afirmativo,9,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Partido de la Gente,14,1,13,0,0,0,14,14,100.0000,0.071429,0.071429,0.857143,En Contra,13,92.8571,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Renovación Nacional,11,0,10,0,1,0,10,10,90.9091,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88690,2026-04-21,18156-04,party,Unión Demócrata Independiente,13,0,13,0,0,0,13,13,100.0000,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,60,89,0,6,0,0.402685
88691,2026-04-21,18156-04,caucus,Comité Comunista e Independientes,12,12,0,0,0,0,12,12,100.0000,1.000000,0.000000,1.000000,Afirmativo,12,100.0000,0,1,1,1,57,91,1,6,0,0.385135
88691,2026-04-21,18156-04,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,7,3,0,0,0,10,10,100.0000,0.700000,0.300000,0.400000,Afirmativo,7,70.0000,0,1,1,1,57,91,1,6,0,0.385135
88691,2026-04-21,18156-04,caucus,Comité Partido Nacional Libertarios,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,57,91,1,6,0,0.385135
