vote_id,fecha,boletin,diputado_id,diputado_nombre,opcion,opcion_codigo,party_at_vote,caucus_at_vote,alignment_at_vote,party_confidence,caucus_confidence,affiliation_confidence,party_basis,caucus_basis,affiliation_interval_from,affiliation_interval_to,affiliation_uncertain,uncertain_fields,uncertainty_window_start,uncertainty_window_end
88718,2026-04-22,17235-07,1236,Paula Olmos Contreras,Afirmativo,1,Partido de la Gente,Comité Partido de la Gente,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1237,Francisco Orrego Gutiérrez,Afirmativo,1,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1238,Álvaro Ortiz Vera,Afirmativo,1,Partido Demócrata Cristiano,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1239,Fabián Ossandón Briceño,Afirmativo,1,Partido de la Gente,Comité Partido de la Gente,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1240,Zandra Parisi Fernández,Afirmativo,1,Partido de la Gente,Comité Partido de la Gente,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1241,Patricio Pinilla Valencia,Afirmativo,1,Partido Demócrata Cristiano,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1242,Rodrigo Ramírez Parra,Afirmativo,1,Independientes,"Renovación Nacional, Evopoli e Independientes",oficialismo,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1243,Tamara Ramírez Ramírez,Afirmativo,1,Partido de la Gente,Comité Partido de la Gente,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1244,Claudia Reyes Larenas,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1245,Alejandro Riquelme Ducci,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1246,José Antonio Rivas Villalobos,Afirmativo,1,Partido Socialista,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1247,Javiera Rodríguez Pascual,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1248,Felipe Ross Correa,Abstención,2,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1249,Omar Sabat Guzmán,Afirmativo,1,Independientes,Unión Demócrata Independiente,oficialismo,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1250,Bernardo Salinas Maya,Afirmativo,1,Independientes,Comité Comunista e Independientes,oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1251,Macarena Santelices Cañas,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1252,Constanza Schonhaut Soto,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1253,Fernando Ugarte Tejeda,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1254,Ignacio Urcullú Clèment-Lund,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1255,Eileen Urqueta Rojas,Afirmativo,1,Partido de la Gente,Comité Partido de la Gente,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1256,Tatiana Urrutia Herrera,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1257,Alejandra Valdebenito Torres,Afirmativo,1,Unión Demócrata Independiente,Unión Demócrata Independiente,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1258,Guillermo Valdés Carmona,Afirmativo,1,Partido de la Gente,Comité Partido de la Gente,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1259,Juan Marcelo Valenzuela Henríquez,Afirmativo,1,Partido de la Gente,Comité Partido de la Gente,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1260,César Valenzuela Maass,Afirmativo,1,Partido Socialista,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1261,Daniel Valenzuela Salazar,Afirmativo,1,Independientes,"Renovación Nacional, Evopoli e Independientes",oficialismo,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1262,Diego Vergara Rodríguez,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1263,Sebastián Zamora Soto,Afirmativo,1,Independientes,Comité Partido Republicano,oficialismo,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88718,2026-04-22,17235-07,1264,Fernando Zamorano Peralta,Afirmativo,1,Partido Por la Democracia,Partido Por la Democracia e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,803,René Alinco Bustos,No Vota,4,Independientes,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,815,Sergio Bobadilla Muñoz,Afirmativo,1,Unión Demócrata Independiente,Unión Demócrata Independiente,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,843,René Manuel García García,Afirmativo,1,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,872,Jaime Mulet Martínez,Afirmativo,1,Federación Regionalista Verde Social,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,915,Germán Verdugo Soto,Afirmativo,1,Partido Nacional Libertario,Comité Partido Nacional Libertarios,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,986,Marcela Hernando Pérez,Afirmativo,1,Partido Radical de Chile,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1009,Jorge Alessandri Vergara,Afirmativo,1,Unión Demócrata Independiente,Unión Demócrata Independiente,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1012,Boris Barrera Moreno,Afirmativo,1,Partido Comunista,Comité Comunista e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1013,Alejandro Bernales Maldonado,Afirmativo,1,Partido Liberal de Chile,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1015,Jorge Brito Hasbún,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1017,Álvaro Carter Fernández,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1021,Andrés Celis Montt,Afirmativo,1,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1025,Catalina Del Real Mihovilovic,No Vota,4,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1028,Eduardo Durán Salinas,No Vota,4,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1038,Marcos Ilabaca Cerda,Afirmativo,1,Partido Socialista,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1039,Pamela Jiles Moreno,No Vota,4,Partido de la Gente,Comité Partido de la Gente,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1044,Raúl Leiva Carvajal,No Vota,4,Partido Socialista,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1054,Francesca Muñoz González,Afirmativo,1,Partido Social Cristiano,Por definir,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,documented_pre_event_state,2026-03-11,2026-06-05,0,,,
88738,2026-05-04,16851-14,1056,Emilia Nuyado Ancapichun,Afirmativo,1,Partido Socialista,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1059,Ximena Ossandón Irarrázabal,Afirmativo,1,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1060,Luis Pardo Sáinz,Afirmativo,1,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1061,Andrea Parra Sauterel,Afirmativo,1,Partido Por la Democracia,Partido Por la Democracia e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1062,Joanna Pérez Olea,Afirmativo,1,Partido Demócratas Chile,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1065,Guillermo Ramírez Diez,Afirmativo,1,Unión Demócrata Independiente,Unión Demócrata Independiente,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1073,Juan Santana Castillo,Afirmativo,1,Partido Socialista,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1074,Marisela Santibáñez Novoa,Afirmativo,1,Independientes,Comité Comunista e Independientes,oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1075,Diego Schalper Sepúlveda,Afirmativo,1,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1077,Raúl Soto Mardones,Afirmativo,1,Partido Por la Democracia,Partido Por la Democracia e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1082,Cristóbal Urruticoechea Ríos,No Vota,4,Partido Nacional Libertario,Comité Partido Nacional Libertarios,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1086,Gonzalo Winter Etcheberry,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1087,Gael Yeomans Araya,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1099,Jaime Araya Guerrero,Afirmativo,1,Independientes,Partido Por la Democracia e Independientes,oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1100,Cristián Araya Lerdo de Tejada,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1102,Roberto Arroyo Muñoz,No Vota,4,Partido Social Cristiano,Por definir,oficialismo,high,high,high,bcn_biografia,documented_pre_event_state,2026-03-11,2026-08-16,0,,,
88738,2026-05-04,16851-14,1104,Chiara Barchiesi Chávez,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1105,Héctor Barría Angulo,Afirmativo,1,Partido Demócrata Cristiano,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1107,María Francisca Bello Campos,No Vota,4,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1108,Juan Carlos Beltrán Silva,No Vota,4,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1110,Carlos Bianchi Chelech,Afirmativo,1,Independientes,Partido Por la Democracia e Independientes,oposicion,medium,medium,medium,servel_slot_camara_snapshot_concordance,current_caucus_plus_official_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1114,Félix Bugueño Sotelo,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1116,Felipe Camaño Cárdenas,Afirmativo,1,Independientes,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1117,Nathalie Castillo Rojas,Afirmativo,1,Partido Comunista,Comité Comunista e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1119,Sara Concha Smith,Afirmativo,1,Partido Social Cristiano,Por definir,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,documented_pre_event_state,2026-03-11,2026-06-05,0,,,
88738,2026-05-04,16851-14,1122,Luis Alberto Cuello Peña y Lillo,Afirmativo,1,Partido Comunista,Comité Comunista e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1127,Lorena Fries Monleón,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1128,Ana María Gazmuri Vieira,Afirmativo,1,Partido Acción Humanista,Comité Comunista e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1131,Mauro González Villarroel,Afirmativo,1,Renovación Nacional,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1132,Jorge Guzmán Zepeda,Afirmativo,1,Evolución Política,"Renovación Nacional, Evopoli e Independientes",oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1133,Juan Irarrázaval Rossel,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1140,Daniel Lilayu Vivanco,No Vota,4,Unión Demócrata Independiente,Unión Demócrata Independiente,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1141,Luis Malla Valenzuela,Afirmativo,1,Partido Liberal de Chile,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1142,Daniel Manouchehri Lobos,Afirmativo,1,Partido Socialista,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1143,Cristóbal Martínez Ramírez,No Vota,4,Unión Demócrata Independiente,Unión Demócrata Independiente,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1146,José Carlos Meza Pereira,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1148,Javiera Morales Alvarado,No Vota,4,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1150,Benjamín Moreno Bascur,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1152,Gloria Naveillan Arriagada,No Vota,4,Partido Nacional Libertario,Comité Partido Nacional Libertarios,no_alineado,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1153,Coca Ericka Ñanco Vásquez,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1157,Marlene Pérez Cartes,Afirmativo,1,Independientes,Unión Demócrata Independiente,oficialismo,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1159,Lorena Pizarro Sierra,Afirmativo,1,Partido Comunista,Comité Comunista e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1165,Agustín Romero Leiva,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1166,Natalia Romero Talguia,Afirmativo,1,Independientes,Unión Demócrata Independiente,oficialismo,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1170,Luis Sánchez Ossa,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1171,Emilia Schneider Videla,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1172,Stephan Schubert Rubio,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1173,Daniela Serrano Salazar,Afirmativo,1,Partido Comunista,Comité Comunista e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1174,Marco Antonio Sulantay Olivares,Afirmativo,1,Unión Demócrata Independiente,Unión Demócrata Independiente,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1175,Cristián Tapia Ramos,Afirmativo,1,Independientes,Partido Por la Democracia e Independientes,oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1176,Hotuiti Teao Drago,Afirmativo,1,Independientes,Unión Demócrata Independiente,oficialismo,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1177,Carolina Tello Rojas,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1178,Héctor Ulloa Aguilera,Afirmativo,1,Independientes,Partido Por la Democracia e Independientes,oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1180,Consuelo Veloso Ávila,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,high,high,high,bcn_servel_militancia,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1181,Nelson Venegas Salazar,Afirmativo,1,Partido Socialista,"Socialista, Liberal, Radical e Independientes",oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1182,Sebastián Videla Castillo,Afirmativo,1,Independientes,"Socialista, Liberal, Radical e Independientes",oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1183,Flor Weisse Novoa,Afirmativo,1,Unión Demócrata Independiente,Unión Demócrata Independiente,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1184,Roberto Celedón Fernández,Afirmativo,1,Independientes,Frente Amplio,oposicion,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1186,Ignacio Achurra Díaz,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1187,Carlo Arqueros Pizarro,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1188,Marcos Barraza Gómez,Afirmativo,1,Partido Comunista,Comité Comunista e Independientes,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1189,Jaime Bassa Mercado,Afirmativo,1,Frente Amplio,Frente Amplio,oposicion,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1190,Enrique Bassaletti Riess,Afirmativo,1,Independientes,Comité Partido Republicano,oficialismo,high,medium,medium,bcn_biografia,independent_electoral_slot_plus_current_caucus_plus_size_closure,2026-03-11,,0,,,
88738,2026-05-04,16851-14,1191,Valentina Becerra Peña,Afirmativo,1,Partido Republicano,Comité Partido Republicano,oficialismo,medium,high,medium,servel_slot_camara_snapshot_concordance,party_to_caucus_plus_official_structure,2026-03-11,,0,,,
