vote_id,boletin,fecha,sesion_id,sesion_numero,descripcion,articulo,total_si,total_no,total_abstencion,total_dispensado,tipo_votacion,tipo_votacion_codigo,resultado,resultado_codigo,quorum,quorum_codigo,tipo_votacion_proyecto,tipo_votacion_proyecto_codigo,tramite_constitucional,tramite_constitucional_codigo,tramite_reglamentario,tramite_reglamentario_codigo,verificado_sala,verification_url
89493,18216-05,2026-07-21,4802,46,Boletín N°18216-05,"Enmienda del Senado que reemplaza el artículo undécimo transitorio, cuya votación separada ha sido solicitada por el diputado Daniel Manouchehri, y que consta en las páginas 602 a 607 del comparado.",94,51,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89493
89494,18216-05,2026-07-21,4802,46,Boletín N°18216-05,"Enmienda del Senado que reemplaza el artículo décimo cuarto transitorio, cuya votación separada ha sido solicitada por el diputado Daniel Manouchehri, y que consta en la página 616 del comparado.",82,63,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89494
89495,18216-05,2026-07-21,4802,46,Boletín N°18216-05,"Enmienda del Senado que agrega un artículo décimo octavo transitorio, nuevo; que consta en las páginas 620 a 622 del comparado; y que requiere para su aprobación del voto favorable de 78 diputadas y diputados, por tratarse de una norma de rango orgánico constitucional.",82,63,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89495
89521,18301-10,2026-07-22,4803,47,Boletín N°18301-10,"En votación el proyecto de acuerdo que “Aprueba el Convenio de Transporte Aéreo entre el Gobierno de la República de Chile y el Gobierno de la República de Costa Rica, suscrito en Lima, Perú, el 13 de diciembre de 2023.”.",135,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89521
89522,18431-31,2026-07-22,4803,47,Boletín N°18431-31,,135,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89522
89523,18431-31,2026-07-22,4803,47,Boletín N°18431-31,"Indicación renovada de las diputadas Andrea Macías y Valentina Cáceres y del diputado Matías Fernández, para incorporar al numeral 3) del artículo primero del proyecto, que consta en la página 10 del comparado, una letra c) nueva, del siguiente tenor:
“c) Agrégase el siguiente inciso final: 
“El acto administrativo que incorpore o excluya programas o servicios del Sistema deberá publicarse en el sitio electrónico del Ministerio de Desarrollo Social y Familia y remitirse, dentro de los treinta días siguientes a su dictación, a las comisiones competentes en materia de desarrollo social de la Cámara de Diputadas y Diputados y del Senado”.”",66,67,2,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89523
89524,17795-19,2026-07-22,4803,47,Boletín N°17795-19,,128,2,5,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89524
89542,18216-05,2026-07-22,4804,48,Boletín N°18216-05,"Proposición de la Comisión Mixta recaída en el proyecto de ley, originado en mensaje, “Para la reconstrucción nacional y el desarrollo económico y social”, que requiere para su aprobación del voto favorable de 78 diputadas y diputados por tratarse de una disposición de rango orgánico constitucional.",80,48,2,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,Única,6,Comisión Mixta,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89542
89543,18384-08,2026-07-22,4804,48,Boletín N°18384-08,"Modificaciones incorporadas por el Senado en el proyecto de ley, originado en mensaje, sobre “protección tarifaria eléctrica”.",117,4,8,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89543
89544,18259-08,2026-07-22,4804,48,Boletín N°18259-08,,107,2,20,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89544
89545,18259-08,2026-07-22,4804,48,Boletín N°18259-08,"Artículo 5 nuevo, propuesto por la Comisión de Hacienda, y que consta en la página 24 del comparado.",126,0,2,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89545
89546,18259-08,2026-07-22,4804,48,Boletín N°18259-08,"Artículo 5 transitorio, propuesto por la Comisión de Minería y Hacienda, cuya votación separada ha sido solicitada por la diputada Valentina Cáceres, y que consta en las páginas 26 a 29 del comparado.",124,1,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89546
89583,18258-07,2026-08-04,4807,50,Boletín N°18258-07,,119,27,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89583
89584,18258-07,2026-08-04,4807,50,Boletín N°18258-07,"Artículo único del proyecto con la indicación renovada de la diputada Lorena Fries y de los diputados Marcos Barraza y José Montalva que agrega una frase en el encabezado del artículo, y que requiere del voto favorable de 78 diputadas y diputados por tratarse de una norma de rango orgánico constitucional.",67,77,2,0,Proyecto de Ley,1,Unánime,2,Quórum Calificado,2,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89584
89585,18258-07,2026-08-04,4807,50,Boletín N°18258-07,"Artículo único, en los términos propuestos por la Comisión de Constitución, Legislación, Justicia y Reglamento, que consta en las páginas 1 y 2 del comparado, y que requiere del voto favorable de 78 diputadas y diputados por tratarse de una norma de rango orgánico constitucional.",90,45,11,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89585
89587,16569-25,2026-08-04,4807,50,Boletín N°16569-25,"Proposición de la Comisión Mixta recaída en el proyecto de ley, originado en moción y mensaje refundidos, que “Amplía la penalización dispuesta en el artículo 304 bis del Código Penal, para fortalecer la seguridad perimetral de los recintos penales.”.",146,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Comisión Mixta,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89587
89630,18524-05,2026-08-05,4809,52,Boletín N°18524-05,,139,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89630
89631,18389-04,2026-08-05,4809,52,Boletín N°18389-04,,111,28,1,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89631
89632,18389-04,2026-08-05,4809,52,Boletín N°18389-04,"Numeral 4 del artículo único del proyecto, cuya votación separada ha sido solicitada por las diputadas Paula Olmos, Emilia Schneider, Daniela Serrano y Tamara Ramírez, y que consta en las páginas 47 a 48 del comparado.",88,49,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89632
89633,18389-04,2026-08-05,4809,52,Boletín N°18389-04,"Indicación renovada de las diputadas Emilia Schneider, Daniela Serrano y Tamara Ramírez y de los  diputado Héctor  Barría  y Juan  Santana para agregar un nuevo numeral 4 ter al artículo único del proyecto.",64,75,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89633
89634,18389-04,2026-08-05,4809,52,Boletín N°18389-04,"Numeral 5 del artículo único del proyecto, cuya votación separada ha sido solicitada por las diputadas Paula Olmos, Emilia Schneider, Daniela Serrano y Tamara Ramírez, y que consta en las páginas 48 a 59 del comparado.",79,58,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89634
89668,18216-05,2026-08-10,4810,53,Boletín N°18216-05,Observación número 1 de S.E. el Presidente de la República para suprimir el artículo 32 del proyecto.,75,59,12,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Observaciones P. De La R.,,Informe Observaciones,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89668
89669,18216-05,2026-08-10,4810,53,Boletín N°18216-05,Observación número 2 de S.E. el Presidente de la República para suprimir el artículo 39 del proyecto.,75,58,13,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Observaciones P. De La R.,,Informe Observaciones,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89669
89670,18216-05,2026-08-10,4810,53,Boletín N°18216-05,Observación número 3 de S.E. el Presidente de la República para suprimir el artículo 40 del proyecto.,74,50,22,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Observaciones P. De La R.,,Informe Observaciones,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89670
89693,16300-07,2026-08-11,4811,54,Boletín N°16300-07,,114,26,2,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89693
89694,16300-07,2026-08-11,4811,54,Boletín N°16300-07,"Indicación renovada del diputado señor Raúl Leiva para sustituir el artículo único del proyecto por el siguiente: 
“Artículo único.- Agrégase, en el párrafo tercero del numeral 6° del artículo 10 del Código Penal, a continuación del punto aparte, que pasa a ser punto seguido, las siguientes oraciones: ‘La circunstancia de encontrarse el funcionario en calidad de franco no excluirá la aplicación de la presunción establecida en este párrafo, siempre que su actuación se realice en razón de su cargo o con motivo u ocasión del cumplimiento de funciones de resguardo del orden público y seguridad pública interior.”.",67,75,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89694
89695,16300-07,2026-08-11,4811,54,Boletín N°16300-07,"Artículo único del proyecto, en los términos propuestos por la Comisión de Seguridad, que consta en la página 5 del comparado.",106,36,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89695
89749,18210-06,2026-08-12,4813,56,Boletín N°18210-06,,133,0,1,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89749
89750,16777-07,2026-08-12,4813,56,Boletín N°16777-07,,134,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89750
89751,18030-12,2026-08-12,4813,56,Boletín N°18030-12,"Artículo único en los términos propuestos por la Comisión de Agricultura, Silvicultura y Desarrollo Rural, tanto en su primer como en su segundo informe y que consta en la página 1 del comparado.",74,51,9,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Segundo Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89751
89779,17912-25,2026-08-17,4814,57,Boletín N°17912-25,,131,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89779
89780,17912-25,2026-08-17,4814,57,Boletín N°17912-25,"Artículo único del proyecto, con la indicación del diputado Raúl Leiva para intercalar un numeral 1 antes de la expresión “Intercálase en el artículo 27 letra a)”; y para agregar el siguiente numeral 2, nuevo:
“2. Intercálase, en el artículo 27 letra a), entre las expresión “quinquies, y en los artículos” y el guarismo “467”, la expresión “438,”.",52,60,18,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89780
89781,17912-25,2026-08-17,4814,57,Boletín N°17912-25,"Artículo único del proyecto, en los términos propuestos por la Comisión de Seguridad Ciudadana.",130,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89781
89783,17451-15,2026-08-17,4814,57,Boletín N°17451-15,"Modificaciones incorporadas por el H. Senado en el proyecto de ley, originado en moción, que “Autoriza la circulación en el país de vehículos que participen en competiciones de carácter internacional o federadas, en las formas y condiciones que señala”.",127,0,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89783
89784,17837-13,2026-08-17,4814,57,Boletín N°17837-13,,79,45,8,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89784
89814,18525-06,2026-08-18,4815,58,Boletín N°18525-06,,134,1,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89814
89815,18525-06,2026-08-18,4815,58,Boletín N°18525-06,,132,1,2,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89815
89816,18525-06,2026-08-18,4815,58,Boletín N°18525-06,"Votación particular del inciso octavo incorporado por el numeral 1 del artículo único del proyecto, cuya votación separada ha sido solicitada por el diputado Javier Olivares, que consta en la página 6 del comparado, y que requiere para su aprobación del voto favorable de 78 diputadas y diputados, por tratarse de normas de rango orgánico constitucional.",118,15,2,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89816
89817,18525-06,2026-08-18,4815,58,Boletín N°18525-06,"Votación particular del inciso noveno incorporado por el numeral 1 del artículo único del proyecto, cuya votación separada ha sido solicitada por los diputados Javier Olivares y Álvaro Jofré, que consta en las páginas 6 y 7 del comparado, y que requieren para su aprobación del voto favorable de 78 diputadas y diputados, por tratarse de normas de rango orgánico constitucional.",77,51,7,0,Proyecto de Ley,1,Unánime,2,Quórum Calificado,2,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89817
89842,15387-12,2026-08-18,4816,59,Boletín N°15387-12,,80,41,7,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89842
89843,12786-12,2026-08-18,4816,59,Boletín N°12786-12,,50,68,10,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89843
89844,12786-12,2026-08-18,4816,59,Boletín N°12786-12,,54,65,7,0,Proyecto de Ley,1,Unánime,2,Quórum Calificado,2,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89844
89862,18429-10,2026-08-19,4817,60,Boletín N°18429-10,"Proyecto de acuerdo que “Aprueba el Tratado entre la República de Chile y la República Federativa de Brasil sobre Asistencia Jurídica Mutua en Materia Penal, hecho en Brasilia, el 22 de abril de 2025”.",124,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89862
89863,18189-14,2026-08-19,4817,60,Boletín N°18189-14,,124,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89863
89864,18189-14,2026-08-19,4817,60,Boletín N°18189-14,"Literal f) del número 1 del artículo único, cuya votación separada ha sido solicitada por la diputada Tatiana Urrutia y el diputado Mario Olavarría; y que consta en la página 7 del comparado.",64,57,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89864
89865,18189-14,2026-08-19,4817,60,Boletín N°18189-14,"Indicación renovada de la diputada Emilia Nuyado para incorporar un nuevo número al artículo único del proyecto, que incorpora a continuación del artículo 3 de la ley N° 20.898, el siguiente artículo 3 bis: 
“Artículo 3° bis.- Las municipalidades podrán conformar Equipos Comunales de Regularización de Viviendas, integrados por arquitectos municipales, constructores civiles, técnicos en construcción y dibujantes técnicos, destinados a prestar asistencia gratuita a personas pertenecientes al 60% más vulnerable del Registro Social de Hogares, adultos mayores, personas con discapacidad y habitantes de sectores rurales.
Dichos equipos podrán elaborar los antecedentes técnicos necesarios para la regularización prevista en esta ley y prestar apoyo durante toda la tramitación administrativa.”.",67,49,8,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89865
