diputado_id,diputado_nombre,group_type,scope,min_chamber_binary_minority_share,comparisons,matches,divergences,agreement_pct,group_names_observed
803,René Alinco Bustos,caucus,all,0.00,307,232,75,75.5700,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
803,René Alinco Bustos,caucus,minority_ge_05,0.05,238,174,64,73.1092,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
803,René Alinco Bustos,caucus,minority_ge_10,0.10,230,166,64,72.1739,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
803,René Alinco Bustos,caucus,minority_ge_20,0.20,217,154,63,70.9677,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
803,René Alinco Bustos,party,all,0.00,0,0,0,,Independientes
803,René Alinco Bustos,party,minority_ge_05,0.05,0,0,0,,Independientes
803,René Alinco Bustos,party,minority_ge_10,0.10,0,0,0,,Independientes
803,René Alinco Bustos,party,minority_ge_20,0.20,0,0,0,,Independientes
815,Sergio Bobadilla Muñoz,caucus,all,0.00,348,341,7,97.9885,Unión Demócrata Independiente
815,Sergio Bobadilla Muñoz,caucus,minority_ge_05,0.05,260,253,7,97.3077,Unión Demócrata Independiente
815,Sergio Bobadilla Muñoz,caucus,minority_ge_10,0.10,249,242,7,97.1888,Unión Demócrata Independiente
815,Sergio Bobadilla Muñoz,caucus,minority_ge_20,0.20,230,223,7,96.9565,Unión Demócrata Independiente
815,Sergio Bobadilla Muñoz,party,all,0.00,346,340,6,98.2659,Unión Demócrata Independiente
815,Sergio Bobadilla Muñoz,party,minority_ge_05,0.05,258,252,6,97.6744,Unión Demócrata Independiente
815,Sergio Bobadilla Muñoz,party,minority_ge_10,0.10,248,242,6,97.5806,Unión Demócrata Independiente
815,Sergio Bobadilla Muñoz,party,minority_ge_20,0.20,229,223,6,97.3799,Unión Demócrata Independiente
843,René Manuel García García,caucus,all,0.00,310,290,20,93.5484,"Renovación Nacional, Evopoli e Independientes"
843,René Manuel García García,caucus,minority_ge_05,0.05,223,205,18,91.9283,"Renovación Nacional, Evopoli e Independientes"
843,René Manuel García García,caucus,minority_ge_10,0.10,215,198,17,92.0930,"Renovación Nacional, Evopoli e Independientes"
843,René Manuel García García,caucus,minority_ge_20,0.20,199,183,16,91.9598,"Renovación Nacional, Evopoli e Independientes"
843,René Manuel García García,party,all,0.00,309,289,20,93.5275,Renovación Nacional
843,René Manuel García García,party,minority_ge_05,0.05,222,204,18,91.8919,Renovación Nacional
843,René Manuel García García,party,minority_ge_10,0.10,214,197,17,92.0561,Renovación Nacional
843,René Manuel García García,party,minority_ge_20,0.20,198,182,16,91.9192,Renovación Nacional
872,Jaime Mulet Martínez,caucus,all,0.00,332,292,40,87.9518,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
872,Jaime Mulet Martínez,caucus,minority_ge_05,0.05,251,213,38,84.8606,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
872,Jaime Mulet Martínez,caucus,minority_ge_10,0.10,240,202,38,84.1667,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
872,Jaime Mulet Martínez,caucus,minority_ge_20,0.20,221,184,37,83.2579,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
872,Jaime Mulet Martínez,party,all,0.00,0,0,0,,Federación Regionalista Verde Social
872,Jaime Mulet Martínez,party,minority_ge_05,0.05,0,0,0,,Federación Regionalista Verde Social
872,Jaime Mulet Martínez,party,minority_ge_10,0.10,0,0,0,,Federación Regionalista Verde Social
872,Jaime Mulet Martínez,party,minority_ge_20,0.20,0,0,0,,Federación Regionalista Verde Social
915,Germán Verdugo Soto,caucus,all,0.00,345,330,15,95.6522,Comité Partido Nacional Libertarios
915,Germán Verdugo Soto,caucus,minority_ge_05,0.05,256,245,11,95.7031,Comité Partido Nacional Libertarios
915,Germán Verdugo Soto,caucus,minority_ge_10,0.10,245,236,9,96.3265,Comité Partido Nacional Libertarios
915,Germán Verdugo Soto,caucus,minority_ge_20,0.20,226,220,6,97.3451,Comité Partido Nacional Libertarios
915,Germán Verdugo Soto,party,all,0.00,345,330,15,95.6522,Partido Nacional Libertario
915,Germán Verdugo Soto,party,minority_ge_05,0.05,256,245,11,95.7031,Partido Nacional Libertario
915,Germán Verdugo Soto,party,minority_ge_10,0.10,245,236,9,96.3265,Partido Nacional Libertario
915,Germán Verdugo Soto,party,minority_ge_20,0.20,226,220,6,97.3451,Partido Nacional Libertario
986,Marcela Hernando Pérez,caucus,all,0.00,318,256,62,80.5031,"Socialista, Liberal, Radical e Independientes"
986,Marcela Hernando Pérez,caucus,minority_ge_05,0.05,235,177,58,75.3191,"Socialista, Liberal, Radical e Independientes"
986,Marcela Hernando Pérez,caucus,minority_ge_10,0.10,227,171,56,75.3304,"Socialista, Liberal, Radical e Independientes"
986,Marcela Hernando Pérez,caucus,minority_ge_20,0.20,208,154,54,74.0385,"Socialista, Liberal, Radical e Independientes"
986,Marcela Hernando Pérez,party,all,0.00,0,0,0,,Partido Radical de Chile
986,Marcela Hernando Pérez,party,minority_ge_05,0.05,0,0,0,,Partido Radical de Chile
986,Marcela Hernando Pérez,party,minority_ge_10,0.10,0,0,0,,Partido Radical de Chile
986,Marcela Hernando Pérez,party,minority_ge_20,0.20,0,0,0,,Partido Radical de Chile
1009,Jorge Alessandri Vergara,caucus,all,0.00,327,321,6,98.1651,Unión Demócrata Independiente
1009,Jorge Alessandri Vergara,caucus,minority_ge_05,0.05,249,243,6,97.5904,Unión Demócrata Independiente
1009,Jorge Alessandri Vergara,caucus,minority_ge_10,0.10,239,233,6,97.4895,Unión Demócrata Independiente
1009,Jorge Alessandri Vergara,caucus,minority_ge_20,0.20,227,221,6,97.3568,Unión Demócrata Independiente
1009,Jorge Alessandri Vergara,party,all,0.00,325,319,6,98.1538,Unión Demócrata Independiente
1009,Jorge Alessandri Vergara,party,minority_ge_05,0.05,247,241,6,97.5709,Unión Demócrata Independiente
1009,Jorge Alessandri Vergara,party,minority_ge_10,0.10,238,232,6,97.4790,Unión Demócrata Independiente
1009,Jorge Alessandri Vergara,party,minority_ge_20,0.20,226,220,6,97.3451,Unión Demócrata Independiente
1012,Boris Barrera Moreno,caucus,all,0.00,364,363,1,99.7253,Comité Comunista e Independientes
1012,Boris Barrera Moreno,caucus,minority_ge_05,0.05,269,269,0,100.0000,Comité Comunista e Independientes
1012,Boris Barrera Moreno,caucus,minority_ge_10,0.10,258,258,0,100.0000,Comité Comunista e Independientes
1012,Boris Barrera Moreno,caucus,minority_ge_20,0.20,239,239,0,100.0000,Comité Comunista e Independientes
1012,Boris Barrera Moreno,party,all,0.00,363,363,0,100.0000,Partido Comunista
1012,Boris Barrera Moreno,party,minority_ge_05,0.05,269,269,0,100.0000,Partido Comunista
1012,Boris Barrera Moreno,party,minority_ge_10,0.10,258,258,0,100.0000,Partido Comunista
1012,Boris Barrera Moreno,party,minority_ge_20,0.20,239,239,0,100.0000,Partido Comunista
1013,Alejandro Bernales Maldonado,caucus,all,0.00,340,258,82,75.8824,"Socialista, Liberal, Radical e Independientes"
1013,Alejandro Bernales Maldonado,caucus,minority_ge_05,0.05,260,183,77,70.3846,"Socialista, Liberal, Radical e Independientes"
1013,Alejandro Bernales Maldonado,caucus,minority_ge_10,0.10,251,175,76,69.7211,"Socialista, Liberal, Radical e Independientes"
1013,Alejandro Bernales Maldonado,caucus,minority_ge_20,0.20,232,157,75,67.6724,"Socialista, Liberal, Radical e Independientes"
1013,Alejandro Bernales Maldonado,party,all,0.00,298,298,0,100.0000,Partido Liberal de Chile
1013,Alejandro Bernales Maldonado,party,minority_ge_05,0.05,223,223,0,100.0000,Partido Liberal de Chile
1013,Alejandro Bernales Maldonado,party,minority_ge_10,0.10,215,215,0,100.0000,Partido Liberal de Chile
1013,Alejandro Bernales Maldonado,party,minority_ge_20,0.20,197,197,0,100.0000,Partido Liberal de Chile
1015,Jorge Brito Hasbún,caucus,all,0.00,317,311,6,98.1073,Frente Amplio
1015,Jorge Brito Hasbún,caucus,minority_ge_05,0.05,237,232,5,97.8903,Frente Amplio
1015,Jorge Brito Hasbún,caucus,minority_ge_10,0.10,226,221,5,97.7876,Frente Amplio
1015,Jorge Brito Hasbún,caucus,minority_ge_20,0.20,211,209,2,99.0521,Frente Amplio
1015,Jorge Brito Hasbún,party,all,0.00,317,311,6,98.1073,Frente Amplio
1015,Jorge Brito Hasbún,party,minority_ge_05,0.05,237,232,5,97.8903,Frente Amplio
1015,Jorge Brito Hasbún,party,minority_ge_10,0.10,226,221,5,97.7876,Frente Amplio
1015,Jorge Brito Hasbún,party,minority_ge_20,0.20,211,209,2,99.0521,Frente Amplio
1017,Álvaro Carter Fernández,caucus,all,0.00,344,344,0,100.0000,Comité Partido Republicano
1017,Álvaro Carter Fernández,caucus,minority_ge_05,0.05,253,253,0,100.0000,Comité Partido Republicano
1017,Álvaro Carter Fernández,caucus,minority_ge_10,0.10,242,242,0,100.0000,Comité Partido Republicano
1017,Álvaro Carter Fernández,caucus,minority_ge_20,0.20,223,223,0,100.0000,Comité Partido Republicano
1017,Álvaro Carter Fernández,party,all,0.00,344,344,0,100.0000,Partido Republicano
1017,Álvaro Carter Fernández,party,minority_ge_05,0.05,253,253,0,100.0000,Partido Republicano
1017,Álvaro Carter Fernández,party,minority_ge_10,0.10,242,242,0,100.0000,Partido Republicano
1017,Álvaro Carter Fernández,party,minority_ge_20,0.20,223,223,0,100.0000,Partido Republicano
1021,Andrés Celis Montt,caucus,all,0.00,320,312,8,97.5000,"Renovación Nacional, Evopoli e Independientes"
1021,Andrés Celis Montt,caucus,minority_ge_05,0.05,241,233,8,96.6805,"Renovación Nacional, Evopoli e Independientes"
1021,Andrés Celis Montt,caucus,minority_ge_10,0.10,232,224,8,96.5517,"Renovación Nacional, Evopoli e Independientes"
1021,Andrés Celis Montt,caucus,minority_ge_20,0.20,217,211,6,97.2350,"Renovación Nacional, Evopoli e Independientes"
1021,Andrés Celis Montt,party,all,0.00,318,311,7,97.7987,Renovación Nacional
1021,Andrés Celis Montt,party,minority_ge_05,0.05,239,232,7,97.0711,Renovación Nacional
1021,Andrés Celis Montt,party,minority_ge_10,0.10,230,223,7,96.9565,Renovación Nacional
1021,Andrés Celis Montt,party,minority_ge_20,0.20,215,210,5,97.6744,Renovación Nacional
1025,Catalina Del Real Mihovilovic,caucus,all,0.00,305,305,0,100.0000,Comité Partido Republicano
1025,Catalina Del Real Mihovilovic,caucus,minority_ge_05,0.05,224,224,0,100.0000,Comité Partido Republicano
1025,Catalina Del Real Mihovilovic,caucus,minority_ge_10,0.10,213,213,0,100.0000,Comité Partido Republicano
1025,Catalina Del Real Mihovilovic,caucus,minority_ge_20,0.20,194,194,0,100.0000,Comité Partido Republicano
1025,Catalina Del Real Mihovilovic,party,all,0.00,305,305,0,100.0000,Partido Republicano
1025,Catalina Del Real Mihovilovic,party,minority_ge_05,0.05,224,224,0,100.0000,Partido Republicano
1025,Catalina Del Real Mihovilovic,party,minority_ge_10,0.10,213,213,0,100.0000,Partido Republicano
1025,Catalina Del Real Mihovilovic,party,minority_ge_20,0.20,194,194,0,100.0000,Partido Republicano
1028,Eduardo Durán Salinas,caucus,all,0.00,346,341,5,98.5549,"Renovación Nacional, Evopoli e Independientes"
1028,Eduardo Durán Salinas,caucus,minority_ge_05,0.05,259,254,5,98.0695,"Renovación Nacional, Evopoli e Independientes"
1028,Eduardo Durán Salinas,caucus,minority_ge_10,0.10,250,245,5,98.0000,"Renovación Nacional, Evopoli e Independientes"
1028,Eduardo Durán Salinas,caucus,minority_ge_20,0.20,232,230,2,99.1379,"Renovación Nacional, Evopoli e Independientes"
1028,Eduardo Durán Salinas,party,all,0.00,345,341,4,98.8406,Renovación Nacional
1028,Eduardo Durán Salinas,party,minority_ge_05,0.05,258,254,4,98.4496,Renovación Nacional
1028,Eduardo Durán Salinas,party,minority_ge_10,0.10,249,245,4,98.3936,Renovación Nacional
1028,Eduardo Durán Salinas,party,minority_ge_20,0.20,231,230,1,99.5671,Renovación Nacional
1038,Marcos Ilabaca Cerda,caucus,all,0.00,310,303,7,97.7419,"Socialista, Liberal, Radical e Independientes"
1038,Marcos Ilabaca Cerda,caucus,minority_ge_05,0.05,227,220,7,96.9163,"Socialista, Liberal, Radical e Independientes"
1038,Marcos Ilabaca Cerda,caucus,minority_ge_10,0.10,218,211,7,96.7890,"Socialista, Liberal, Radical e Independientes"
1038,Marcos Ilabaca Cerda,caucus,minority_ge_20,0.20,200,195,5,97.5000,"Socialista, Liberal, Radical e Independientes"
1038,Marcos Ilabaca Cerda,party,all,0.00,307,297,10,96.7427,Partido Socialista
1038,Marcos Ilabaca Cerda,party,minority_ge_05,0.05,224,214,10,95.5357,Partido Socialista
1038,Marcos Ilabaca Cerda,party,minority_ge_10,0.10,215,205,10,95.3488,Partido Socialista
1038,Marcos Ilabaca Cerda,party,minority_ge_20,0.20,198,191,7,96.4646,Partido Socialista
1039,Pamela Jiles Moreno,caucus,all,0.00,343,296,47,86.2974,Comité Partido de la Gente
1039,Pamela Jiles Moreno,caucus,minority_ge_05,0.05,262,215,47,82.0611,Comité Partido de la Gente
1039,Pamela Jiles Moreno,caucus,minority_ge_10,0.10,251,205,46,81.6733,Comité Partido de la Gente
1039,Pamela Jiles Moreno,caucus,minority_ge_20,0.20,232,187,45,80.6034,Comité Partido de la Gente
1039,Pamela Jiles Moreno,party,all,0.00,337,290,47,86.0534,Partido de la Gente
1039,Pamela Jiles Moreno,party,minority_ge_05,0.05,256,209,47,81.6406,Partido de la Gente
1039,Pamela Jiles Moreno,party,minority_ge_10,0.10,245,199,46,81.2245,Partido de la Gente
1039,Pamela Jiles Moreno,party,minority_ge_20,0.20,226,181,45,80.0885,Partido de la Gente
1044,Raúl Leiva Carvajal,caucus,all,0.00,311,301,10,96.7846,"Socialista, Liberal, Radical e Independientes"
1044,Raúl Leiva Carvajal,caucus,minority_ge_05,0.05,236,227,9,96.1864,"Socialista, Liberal, Radical e Independientes"
1044,Raúl Leiva Carvajal,caucus,minority_ge_10,0.10,226,218,8,96.4602,"Socialista, Liberal, Radical e Independientes"
1044,Raúl Leiva Carvajal,caucus,minority_ge_20,0.20,208,201,7,96.6346,"Socialista, Liberal, Radical e Independientes"
1044,Raúl Leiva Carvajal,party,all,0.00,309,296,13,95.7929,Partido Socialista
1044,Raúl Leiva Carvajal,party,minority_ge_05,0.05,234,222,12,94.8718,Partido Socialista
1044,Raúl Leiva Carvajal,party,minority_ge_10,0.10,223,212,11,95.0673,Partido Socialista
1044,Raúl Leiva Carvajal,party,minority_ge_20,0.20,206,197,9,95.6311,Partido Socialista
1054,Francesca Muñoz González,caucus,all,0.00,0,0,0,,Por definir
1054,Francesca Muñoz González,caucus,minority_ge_05,0.05,0,0,0,,Por definir
1054,Francesca Muñoz González,caucus,minority_ge_10,0.10,0,0,0,,Por definir
1054,Francesca Muñoz González,caucus,minority_ge_20,0.20,0,0,0,,Por definir
1054,Francesca Muñoz González,party,all,0.00,348,346,2,99.4253,Partido Cristiano de Chile;Partido Social Cristiano
1054,Francesca Muñoz González,party,minority_ge_05,0.05,258,256,2,99.2248,Partido Cristiano de Chile;Partido Social Cristiano
1054,Francesca Muñoz González,party,minority_ge_10,0.10,247,245,2,99.1903,Partido Cristiano de Chile;Partido Social Cristiano
1054,Francesca Muñoz González,party,minority_ge_20,0.20,230,229,1,99.5652,Partido Cristiano de Chile;Partido Social Cristiano
1056,Emilia Nuyado Ancapichun,caucus,all,0.00,361,345,16,95.5679,"Socialista, Liberal, Radical e Independientes"
1056,Emilia Nuyado Ancapichun,caucus,minority_ge_05,0.05,266,253,13,95.1128,"Socialista, Liberal, Radical e Independientes"
1056,Emilia Nuyado Ancapichun,caucus,minority_ge_10,0.10,256,244,12,95.3125,"Socialista, Liberal, Radical e Independientes"
1056,Emilia Nuyado Ancapichun,caucus,minority_ge_20,0.20,237,229,8,96.6245,"Socialista, Liberal, Radical e Independientes"
1056,Emilia Nuyado Ancapichun,party,all,0.00,359,345,14,96.1003,Partido Socialista
1056,Emilia Nuyado Ancapichun,party,minority_ge_05,0.05,264,253,11,95.8333,Partido Socialista
1056,Emilia Nuyado Ancapichun,party,minority_ge_10,0.10,253,244,9,96.4427,Partido Socialista
1056,Emilia Nuyado Ancapichun,party,minority_ge_20,0.20,235,231,4,98.2979,Partido Socialista
1059,Ximena Ossandón Irarrázabal,caucus,all,0.00,351,335,16,95.4416,"Renovación Nacional, Evopoli e Independientes"
1059,Ximena Ossandón Irarrázabal,caucus,minority_ge_05,0.05,258,243,15,94.1860,"Renovación Nacional, Evopoli e Independientes"
1059,Ximena Ossandón Irarrázabal,caucus,minority_ge_10,0.10,248,233,15,93.9516,"Renovación Nacional, Evopoli e Independientes"
1059,Ximena Ossandón Irarrázabal,caucus,minority_ge_20,0.20,232,218,14,93.9655,"Renovación Nacional, Evopoli e Independientes"
1059,Ximena Ossandón Irarrázabal,party,all,0.00,350,335,15,95.7143,Renovación Nacional
1059,Ximena Ossandón Irarrázabal,party,minority_ge_05,0.05,257,243,14,94.5525,Renovación Nacional
1059,Ximena Ossandón Irarrázabal,party,minority_ge_10,0.10,247,233,14,94.3320,Renovación Nacional
1059,Ximena Ossandón Irarrázabal,party,minority_ge_20,0.20,231,218,13,94.3723,Renovación Nacional
1060,Luis Pardo Sáinz,caucus,all,0.00,350,344,6,98.2857,"Renovación Nacional, Evopoli e Independientes"
1060,Luis Pardo Sáinz,caucus,minority_ge_05,0.05,259,253,6,97.6834,"Renovación Nacional, Evopoli e Independientes"
1060,Luis Pardo Sáinz,caucus,minority_ge_10,0.10,249,243,6,97.5904,"Renovación Nacional, Evopoli e Independientes"
1060,Luis Pardo Sáinz,caucus,minority_ge_20,0.20,232,226,6,97.4138,"Renovación Nacional, Evopoli e Independientes"
1060,Luis Pardo Sáinz,party,all,0.00,349,344,5,98.5673,Renovación Nacional
1060,Luis Pardo Sáinz,party,minority_ge_05,0.05,258,253,5,98.0620,Renovación Nacional
1060,Luis Pardo Sáinz,party,minority_ge_10,0.10,248,243,5,97.9839,Renovación Nacional
1060,Luis Pardo Sáinz,party,minority_ge_20,0.20,231,226,5,97.8355,Renovación Nacional
1061,Andrea Parra Sauterel,caucus,all,0.00,349,330,19,94.5559,Partido Por la Democracia e Independientes
1061,Andrea Parra Sauterel,caucus,minority_ge_05,0.05,263,245,18,93.1559,Partido Por la Democracia e Independientes
1061,Andrea Parra Sauterel,caucus,minority_ge_10,0.10,252,234,18,92.8571,Partido Por la Democracia e Independientes
1061,Andrea Parra Sauterel,caucus,minority_ge_20,0.20,234,220,14,94.0171,Partido Por la Democracia e Independientes
1061,Andrea Parra Sauterel,party,all,0.00,347,338,9,97.4063,Partido Por la Democracia
1061,Andrea Parra Sauterel,party,minority_ge_05,0.05,261,253,8,96.9349,Partido Por la Democracia
1061,Andrea Parra Sauterel,party,minority_ge_10,0.10,250,242,8,96.8000,Partido Por la Democracia
1061,Andrea Parra Sauterel,party,minority_ge_20,0.20,232,227,5,97.8448,Partido Por la Democracia
1062,Joanna Pérez Olea,caucus,all,0.00,309,283,26,91.5858,"Renovación Nacional, Evopoli e Independientes"
1062,Joanna Pérez Olea,caucus,minority_ge_05,0.05,241,215,26,89.2116,"Renovación Nacional, Evopoli e Independientes"
1062,Joanna Pérez Olea,caucus,minority_ge_10,0.10,233,208,25,89.2704,"Renovación Nacional, Evopoli e Independientes"
1062,Joanna Pérez Olea,caucus,minority_ge_20,0.20,216,193,23,89.3519,"Renovación Nacional, Evopoli e Independientes"
1062,Joanna Pérez Olea,party,all,0.00,0,0,0,,Partido Demócratas Chile
1062,Joanna Pérez Olea,party,minority_ge_05,0.05,0,0,0,,Partido Demócratas Chile
1062,Joanna Pérez Olea,party,minority_ge_10,0.10,0,0,0,,Partido Demócratas Chile
1062,Joanna Pérez Olea,party,minority_ge_20,0.20,0,0,0,,Partido Demócratas Chile
1065,Guillermo Ramírez Diez,caucus,all,0.00,317,308,9,97.1609,Unión Demócrata Independiente
1065,Guillermo Ramírez Diez,caucus,minority_ge_05,0.05,255,246,9,96.4706,Unión Demócrata Independiente
1065,Guillermo Ramírez Diez,caucus,minority_ge_10,0.10,244,236,8,96.7213,Unión Demócrata Independiente
1065,Guillermo Ramírez Diez,caucus,minority_ge_20,0.20,226,221,5,97.7876,Unión Demócrata Independiente
1065,Guillermo Ramírez Diez,party,all,0.00,315,308,7,97.7778,Unión Demócrata Independiente
1065,Guillermo Ramírez Diez,party,minority_ge_05,0.05,253,246,7,97.2332,Unión Demócrata Independiente
1065,Guillermo Ramírez Diez,party,minority_ge_10,0.10,243,236,7,97.1193,Unión Demócrata Independiente
1065,Guillermo Ramírez Diez,party,minority_ge_20,0.20,225,221,4,98.2222,Unión Demócrata Independiente
1073,Juan Santana Castillo,caucus,all,0.00,321,305,16,95.0156,"Socialista, Liberal, Radical e Independientes"
1073,Juan Santana Castillo,caucus,minority_ge_05,0.05,248,236,12,95.1613,"Socialista, Liberal, Radical e Independientes"
1073,Juan Santana Castillo,caucus,minority_ge_10,0.10,240,229,11,95.4167,"Socialista, Liberal, Radical e Independientes"
1073,Juan Santana Castillo,caucus,minority_ge_20,0.20,226,221,5,97.7876,"Socialista, Liberal, Radical e Independientes"
1073,Juan Santana Castillo,party,all,0.00,318,308,10,96.8553,Partido Socialista
1073,Juan Santana Castillo,party,minority_ge_05,0.05,245,239,6,97.5510,Partido Socialista
1073,Juan Santana Castillo,party,minority_ge_10,0.10,237,232,5,97.8903,Partido Socialista
1073,Juan Santana Castillo,party,minority_ge_20,0.20,224,223,1,99.5536,Partido Socialista
1074,Marisela Santibáñez Novoa,caucus,all,0.00,320,310,10,96.8750,Comité Comunista e Independientes
1074,Marisela Santibáñez Novoa,caucus,minority_ge_05,0.05,241,235,6,97.5104,Comité Comunista e Independientes
1074,Marisela Santibáñez Novoa,caucus,minority_ge_10,0.10,231,226,5,97.8355,Comité Comunista e Independientes
1074,Marisela Santibáñez Novoa,caucus,minority_ge_20,0.20,217,213,4,98.1567,Comité Comunista e Independientes
1074,Marisela Santibáñez Novoa,party,all,0.00,0,0,0,,Independientes
1074,Marisela Santibáñez Novoa,party,minority_ge_05,0.05,0,0,0,,Independientes
1074,Marisela Santibáñez Novoa,party,minority_ge_10,0.10,0,0,0,,Independientes
1074,Marisela Santibáñez Novoa,party,minority_ge_20,0.20,0,0,0,,Independientes
1075,Diego Schalper Sepúlveda,caucus,all,0.00,327,323,4,98.7768,"Renovación Nacional, Evopoli e Independientes"
1075,Diego Schalper Sepúlveda,caucus,minority_ge_05,0.05,248,244,4,98.3871,"Renovación Nacional, Evopoli e Independientes"
1075,Diego Schalper Sepúlveda,caucus,minority_ge_10,0.10,238,234,4,98.3193,"Renovación Nacional, Evopoli e Independientes"
1075,Diego Schalper Sepúlveda,caucus,minority_ge_20,0.20,222,219,3,98.6486,"Renovación Nacional, Evopoli e Independientes"
1075,Diego Schalper Sepúlveda,party,all,0.00,328,324,4,98.7805,Renovación Nacional
1075,Diego Schalper Sepúlveda,party,minority_ge_05,0.05,249,245,4,98.3936,Renovación Nacional
1075,Diego Schalper Sepúlveda,party,minority_ge_10,0.10,239,235,4,98.3264,Renovación Nacional
1075,Diego Schalper Sepúlveda,party,minority_ge_20,0.20,223,220,3,98.6547,Renovación Nacional
1077,Raúl Soto Mardones,caucus,all,0.00,330,325,5,98.4848,Partido Por la Democracia e Independientes
1077,Raúl Soto Mardones,caucus,minority_ge_05,0.05,246,241,5,97.9675,Partido Por la Democracia e Independientes
1077,Raúl Soto Mardones,caucus,minority_ge_10,0.10,235,230,5,97.8723,Partido Por la Democracia e Independientes
1077,Raúl Soto Mardones,caucus,minority_ge_20,0.20,218,214,4,98.1651,Partido Por la Democracia e Independientes
1077,Raúl Soto Mardones,party,all,0.00,330,316,14,95.7576,Partido Por la Democracia
1077,Raúl Soto Mardones,party,minority_ge_05,0.05,246,232,14,94.3089,Partido Por la Democracia
1077,Raúl Soto Mardones,party,minority_ge_10,0.10,235,221,14,94.0426,Partido Por la Democracia
1077,Raúl Soto Mardones,party,minority_ge_20,0.20,218,206,12,94.4954,Partido Por la Democracia
1082,Cristóbal Urruticoechea Ríos,caucus,all,0.00,295,292,3,98.9831,Comité Partido Nacional Libertarios
1082,Cristóbal Urruticoechea Ríos,caucus,minority_ge_05,0.05,234,231,3,98.7179,Comité Partido Nacional Libertarios
1082,Cristóbal Urruticoechea Ríos,caucus,minority_ge_10,0.10,226,223,3,98.6726,Comité Partido Nacional Libertarios
1082,Cristóbal Urruticoechea Ríos,caucus,minority_ge_20,0.20,213,210,3,98.5915,Comité Partido Nacional Libertarios
1082,Cristóbal Urruticoechea Ríos,party,all,0.00,295,292,3,98.9831,Partido Nacional Libertario
1082,Cristóbal Urruticoechea Ríos,party,minority_ge_05,0.05,234,231,3,98.7179,Partido Nacional Libertario
1082,Cristóbal Urruticoechea Ríos,party,minority_ge_10,0.10,226,223,3,98.6726,Partido Nacional Libertario
1082,Cristóbal Urruticoechea Ríos,party,minority_ge_20,0.20,213,210,3,98.5915,Partido Nacional Libertario
1086,Gonzalo Winter Etcheberry,caucus,all,0.00,316,307,9,97.1519,Frente Amplio
1086,Gonzalo Winter Etcheberry,caucus,minority_ge_05,0.05,231,223,8,96.5368,Frente Amplio
1086,Gonzalo Winter Etcheberry,caucus,minority_ge_10,0.10,222,214,8,96.3964,Frente Amplio
1086,Gonzalo Winter Etcheberry,caucus,minority_ge_20,0.20,204,198,6,97.0588,Frente Amplio
1086,Gonzalo Winter Etcheberry,party,all,0.00,316,307,9,97.1519,Frente Amplio
1086,Gonzalo Winter Etcheberry,party,minority_ge_05,0.05,231,223,8,96.5368,Frente Amplio
1086,Gonzalo Winter Etcheberry,party,minority_ge_10,0.10,222,214,8,96.3964,Frente Amplio
1086,Gonzalo Winter Etcheberry,party,minority_ge_20,0.20,204,198,6,97.0588,Frente Amplio
1087,Gael Yeomans Araya,caucus,all,0.00,339,335,4,98.8201,Frente Amplio
1087,Gael Yeomans Araya,caucus,minority_ge_05,0.05,254,252,2,99.2126,Frente Amplio
1087,Gael Yeomans Araya,caucus,minority_ge_10,0.10,244,243,1,99.5902,Frente Amplio
1087,Gael Yeomans Araya,caucus,minority_ge_20,0.20,230,229,1,99.5652,Frente Amplio
1087,Gael Yeomans Araya,party,all,0.00,339,335,4,98.8201,Frente Amplio
1087,Gael Yeomans Araya,party,minority_ge_05,0.05,254,252,2,99.2126,Frente Amplio
1087,Gael Yeomans Araya,party,minority_ge_10,0.10,244,243,1,99.5902,Frente Amplio
1087,Gael Yeomans Araya,party,minority_ge_20,0.20,230,229,1,99.5652,Frente Amplio
1099,Jaime Araya Guerrero,caucus,all,0.00,315,306,9,97.1429,Partido Por la Democracia e Independientes
1099,Jaime Araya Guerrero,caucus,minority_ge_05,0.05,236,229,7,97.0339,Partido Por la Democracia e Independientes
1099,Jaime Araya Guerrero,caucus,minority_ge_10,0.10,226,219,7,96.9027,Partido Por la Democracia e Independientes
1099,Jaime Araya Guerrero,caucus,minority_ge_20,0.20,211,204,7,96.6825,Partido Por la Democracia e Independientes
1099,Jaime Araya Guerrero,party,all,0.00,0,0,0,,Independientes
1099,Jaime Araya Guerrero,party,minority_ge_05,0.05,0,0,0,,Independientes
1099,Jaime Araya Guerrero,party,minority_ge_10,0.10,0,0,0,,Independientes
1099,Jaime Araya Guerrero,party,minority_ge_20,0.20,0,0,0,,Independientes
1100,Cristián Araya Lerdo de Tejada,caucus,all,0.00,354,354,0,100.0000,Comité Partido Republicano
1100,Cristián Araya Lerdo de Tejada,caucus,minority_ge_05,0.05,267,267,0,100.0000,Comité Partido Republicano
