"diputado_id","spec_id","diputado_nombre","binary_votes_selected","dimension_1_raw","dimension_2_raw","se_1d","se_2d","gmp","correctly_classified","dimension_1_aligned","dimension_2_aligned","modal_party","modal_party_share","modal_caucus","modal_caucus_share","modal_alignment","modal_alignment_share"
"1182","raw_lop025_2d","Sebastián Videla Castillo",255,0.289221972227097,-0.348862648010254,0,0,0.801161885261536,0.925490196078431,0.289221972227097,-0.348862648010254,"Independientes",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1183","raw_lop050_2d","Flor Weisse Novoa",188,-0.821388185024261,-0.149114519357681,0,0,0.937693178653717,0.973404255319149,-0.806212951115511,-0.146263163435113,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1183","raw_lop025_2d","Flor Weisse Novoa",193,-0.801013112068176,-0.0888242721557617,0,0,0.93827497959137,0.968911917098446,-0.801013112068176,-0.0888242721557617,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1183","cap20_balanced_lop025_2d","Flor Weisse Novoa",140,-0.66521143913269,-0.0898393392562866,0,0,0.931679546833038,0.971428571428571,-0.750764429019788,-0.0804397724798225,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1184","raw_lop025_2d","Roberto Celedón Fernández",265,0.715396106243134,0.126486584544182,0,0,0.949126243591309,0.992452830188679,0.715396106243134,0.126486584544182,"Independientes",1,"Frente Amplio",1,"oposicion",1
"1184","raw_lop050_2d","Roberto Celedón Fernández",258,0.68046772480011,0.0649094507098198,0,0,0.950094640254974,0.988372093023256,0.705245025372026,0.0688379957907674,"Independientes",1,"Frente Amplio",1,"oposicion",1
"1184","cap20_balanced_lop025_2d","Roberto Celedón Fernández",159,0.844568133354187,-0.0124143632128835,0,0,0.944289028644562,0.993710691823899,0.661458050520174,0.0208234698920835,"Independientes",1,"Frente Amplio",1,"oposicion",1
"1186","raw_lop025_2d","Ignacio Achurra Díaz",265,0.746186971664429,0.0540733672678471,0,0,0.959896564483643,0.99622641509434,0.746186971664429,0.0540733672678471,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1186","cap20_balanced_lop025_2d","Ignacio Achurra Díaz",159,0.902062594890594,0.055397991091013,0,0,0.965687990188599,1,0.714001564364879,0.0854156979289215,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1186","raw_lop050_2d","Ignacio Achurra Díaz",261,0.715495944023132,0.0036659468896687,0,0,0.96115255355835,0.996168582375479,0.740484610872236,0.0071979361930155,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1187","raw_lop025_2d","Carlo Arqueros Pizarro",268,-0.987167239189148,0.159689664840698,0,0,0.983705759048462,0.996268656716418,-0.987167239189148,0.159689664840698,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1187","raw_lop050_2d","Carlo Arqueros Pizarro",262,-0.988393127918243,0.15191812813282,0,0,0.979549825191498,0.99236641221374,-0.974223912664195,0.156717708064372,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1187","cap20_balanced_lop025_2d","Carlo Arqueros Pizarro",161,-0.783657908439636,-0.223783001303673,0,0,0.97507107257843,1,-0.859120994406505,-0.208116039332487,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1188","raw_lop050_2d","Marcos Barraza Gómez",263,0.943687796592712,0.330837547779083,0,0,0.972099661827087,0.988593155893536,0.970191388187844,0.336409079679771,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1188","raw_lop025_2d","Marcos Barraza Gómez",267,0.91398948431015,0.4057377576828,0,0,0.970876753330231,0.99250936329588,0.91398948431015,0.4057377576828,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1188","cap20_balanced_lop025_2d","Marcos Barraza Gómez",160,0.969210207462311,0.246234521269798,0,0,0.962178349494934,0.99375,0.773239947206542,0.265386799261615,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1189","raw_lop025_2d","Jaime Bassa Mercado",261,0.791270911693573,0.0945387557148933,0,0,0.917237997055054,0.984674329501916,0.791270911693573,0.0945387557148933,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1189","raw_lop050_2d","Jaime Bassa Mercado",256,0.742771148681641,0.106122456490993,0,0,0.922233402729034,0.98828125,0.767952928079175,0.110301541211001,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1189","cap20_balanced_lop025_2d","Jaime Bassa Mercado",155,0.963223457336426,0.00636492948979139,0,0,0.929702639579773,0.993548387096774,0.772204385941233,0.0406683732904563,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1190","raw_lop025_2d","Enrique Bassaletti Riess",271,-0.987426102161407,0.158081620931625,0,0,0.983334124088287,0.996309963099631,-0.987426102161407,0.158081620931625,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1190","cap20_balanced_lop025_2d","Enrique Bassaletti Riess",164,-0.788101494312286,-0.231660515069962,0,0,0.974524915218353,1,-0.863131702872965,-0.215576893310909,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1190","raw_lop050_2d","Enrique Bassaletti Riess",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679,-0.97445567710259,0.155204307657394,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1191","cap20_balanced_lop025_2d","Valentina Becerra Peña",157,-0.786927998065948,-0.237944915890694,0,0,0.974009215831757,1,-0.861913151981026,-0.221438998289386,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1191","raw_lop025_2d","Valentina Becerra Peña",264,-0.987673044204712,0.156531184911728,0,0,0.982945561408997,0.996212121212121,-0.987673044204712,0.156531184911728,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1191","raw_lop050_2d","Valentina Becerra Peña",259,-0.988708972930908,0.14984904229641,0,0,0.978649616241455,0.992277992277992,-0.97454216162051,0.154635509636225,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1192","raw_lop025_2d","Lilian Betancurt Delgado",161,-0.109822735190392,0.993951141834259,0,0,0.823541283607483,0.944099378881988,-0.109822735190392,0.993951141834259,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1192","raw_lop050_2d","Lilian Betancurt Delgado",156,-0.149218678474426,0.988804221153259,0,0,0.819549143314362,0.942307692307692,-0.129547933441666,0.998772290537179,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1192","cap20_balanced_lop025_2d","Lilian Betancurt Delgado",84,0.106642208993435,0.994297385215759,0,0,0.922005295753479,1,-0.0486871897022661,0.949408803524022,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1193","raw_lop050_2d","Patricio Briones Moller",255,-0.102964654564857,0.89839369058609,0,0,0.838325023651123,0.913725490196078,-0.0830166174986791,0.907777382504375,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1193","cap20_balanced_lop025_2d","Patricio Briones Moller",161,0.15632227063179,0.983501195907593,0,0,0.909753084182739,0.962732919254658,-0.00196305465818372,0.940246226151701,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1193","raw_lop025_2d","Patricio Briones Moller",262,-0.0707464590668678,0.896893203258514,0,0,0.841986119747162,0.908396946564885,-0.0707464590668678,0.896893203258514,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1194","cap20_balanced_lop025_2d","Daniel Bustos Leal",164,-0.788092017173767,-0.231568664312363,0,0,0.974524796009064,1,-0.863124578873353,-0.215490707342248,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1194","raw_lop025_2d","Daniel Bustos Leal",271,-0.987426042556763,0.158081755042076,0,0,0.983334124088287,0.996309963099631,-0.987426042556763,0.158081755042076,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1194","raw_lop050_2d","Daniel Bustos Leal",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679,-0.97445567710259,0.155204307657394,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1195","cap20_balanced_lop025_2d","Carlos Carvajal Gallardo",152,0.367634743452072,-0.0784566327929497,0,0,0.875816464424133,0.947368421052632,0.216134853320245,-0.0501028184445372,"Independientes",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1195","raw_lop025_2d","Carlos Carvajal Gallardo",249,0.340937107801437,-0.0825787633657455,0,0,0.849587619304657,0.931726907630522,0.340937107801437,-0.0825787633657455,"Independientes",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1195","raw_lop050_2d","Carlos Carvajal Gallardo",243,0.306081056594849,-0.0732551589608192,0,0,0.845582544803619,0.934156378600823,0.328448612910792,-0.0701350855928548,"Independientes",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1196","raw_lop025_2d","Priscilla Castillo Gerli",265,0.201898723840714,-0.790627419948578,0,0,0.839349091053009,0.916981132075472,0.201898723840714,-0.790627419948578,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1196","raw_lop050_2d","Priscilla Castillo Gerli",260,0.164942428469658,-0.707917332649231,0,0,0.840611696243286,0.919230769230769,0.186290847838758,-0.708810947762001,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1196","cap20_balanced_lop025_2d","Priscilla Castillo Gerli",160,0.321447312831879,-0.627741158008575,0,0,0.827175915241241,0.89375,0.183352200259756,-0.565311039036145,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1197","raw_lop050_2d","Carlos Chandía Alarcón",247,-0.741183638572693,-0.250017464160919,0,0,0.894727408885956,0.955465587044534,-0.725516964069698,-0.247823735508179,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1197","raw_lop025_2d","Carlos Chandía Alarcón",254,-0.724284052848816,-0.263980805873871,0,0,0.899473190307617,0.956692913385827,-0.724284052848816,-0.263980805873871,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1197","cap20_balanced_lop025_2d","Carlos Chandía Alarcón",151,-0.636077761650085,-0.273814141750336,0,0,0.904184579849243,0.947019867549669,-0.719979570119929,-0.252151393695303,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1198","raw_lop025_2d","Paz Charpentier Rajcevich",270,-0.987609386444092,0.156932473182678,0,0,0.983285069465637,0.996296296296296,-0.987609386444092,0.156932473182678,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1198","cap20_balanced_lop025_2d","Paz Charpentier Rajcevich",163,-0.787011623382568,-0.231167390942574,0,0,0.974647760391235,1,-0.862120586417606,-0.21509438633575,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1198","raw_lop050_2d","Paz Charpentier Rajcevich",264,-0.988802313804626,0.149231478571892,0,0,0.979048490524292,0.992424242424242,-0.974636214083147,0.154014031996461,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1199","raw_lop050_2d","Jaime Coloma Álamos",257,-0.882715046405792,-0.199284642934799,0,0,0.958471655845642,0.980544747081712,-0.867939776106155,-0.196741036709626,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1199","raw_lop025_2d","Jaime Coloma Álamos",264,-0.857171833515167,-0.109743140637875,0,0,0.957728743553162,0.977272727272727,-0.857171833515167,-0.109743140637875,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1199","cap20_balanced_lop025_2d","Jaime Coloma Álamos",158,-0.71315610408783,0.0118764126673341,0,0,0.944047212600708,0.981012658227848,-0.797595882215746,0.0138893374770999,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1200","raw_lop050_2d","Cristian Contreras Radovic",254,-0.488765060901642,-0.0385800935328007,0,0,0.708235323429108,0.885826771653543,-0.471451215789496,-0.0350882348283063,"Partido de la Gente",1,"Fuera del Comité Partido de la Gente",0.917582417582418,"no_alineado",1
"1200","cap20_balanced_lop025_2d","Cristian Contreras Radovic",154,-0.304984241724014,-0.0334437228739262,0,0,0.739247143268585,0.876623376623377,-0.414536480508038,-0.0207698100655133,"Partido de la Gente",1,"Fuera del Comité Partido de la Gente",0.917582417582418,"no_alineado",1
"1200","raw_lop025_2d","Cristian Contreras Radovic",260,-0.471216946840286,-0.048804335296154,0,0,0.713721692562103,0.888461538461538,-0.471216946840286,-0.048804335296154,"Partido de la Gente",1,"Fuera del Comité Partido de la Gente",0.917582417582418,"no_alineado",1
"1201","cap20_balanced_lop025_2d","Flor Contreras Vivallo",159,0.156492963433266,0.899753093719482,0,0,0.88937646150589,0.937106918238994,-0.000207586591303655,0.861831080753788,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1201","raw_lop050_2d","Flor Contreras Vivallo",254,-0.0980185940861702,0.575306832790375,0,0,0.815529108047485,0.901574803149606,-0.078100458880556,0.582632688155436,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1201","raw_lop025_2d","Flor Contreras Vivallo",261,-0.0658857822418213,0.56460702419281,0,0,0.820161938667297,0.919540229885057,-0.0658857822418213,0.56460702419281,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1202","raw_lop025_2d","Eduardo Cretton Rebolledo",266,-0.902981460094452,-0.273242264986038,0,0,0.958969831466675,0.984962406015038,-0.902981460094452,-0.273242264986038,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1202","cap20_balanced_lop025_2d","Eduardo Cretton Rebolledo",161,-0.833572447299957,0.303136944770813,0,0,0.952172040939331,0.993788819875776,-0.915898301275066,0.284319863159795,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1202","raw_lop050_2d","Eduardo Cretton Rebolledo",259,-0.941791355609894,-0.322445750236511,0,0,0.961112439632416,0.980694980694981,-0.927415590196881,-0.320675010364843,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1203","raw_lop050_2d","Sebastián Cristoffanini Jaraquemada",262,-0.988393127918243,0.15191812813282,0,0,0.979549825191498,0.99236641221374,-0.974223912664195,0.156717708064372,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1203","raw_lop025_2d","Sebastián Cristoffanini Jaraquemada",268,-0.987167239189148,0.159689605236053,0,0,0.983705759048462,0.996268656716418,-0.987167239189148,0.159689605236053,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1203","cap20_balanced_lop025_2d","Sebastián Cristoffanini Jaraquemada",161,-0.783657908439636,-0.223788842558861,0,0,0.97507107257843,1,-0.85912088311408,-0.208121508851912,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1204","raw_lop050_2d","Francisco Crisóstomo Llanos",257,0.550500929355621,0.0958346277475357,0,0,0.93019050359726,0.992217898832685,0.574456686857963,0.0999847498090972,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1204","raw_lop025_2d","Francisco Crisóstomo Llanos",262,0.589642107486725,0.0453935787081718,0,0,0.930538356304169,0.99236641221374,0.589642107486725,0.0453935787081718,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1204","cap20_balanced_lop025_2d","Francisco Crisóstomo Llanos",156,0.694134831428528,-0.0774049386382103,0,0,0.935942053794861,0.987179487179487,0.521836533909075,-0.0428973040950519,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1205","cap20_balanced_lop025_2d","Carlos Cuadrado Prats",140,0.527279317378998,-0.11190277338028,0,0,0.879839777946472,0.95,0.366256937013274,-0.0783787760212843,"Partido Por la Democracia",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1205","raw_lop050_2d","Carlos Cuadrado Prats",237,0.446150869131088,-0.102115221321583,0,0,0.904693067073822,0.953586497890295,0.469404680654122,-0.0992054973054166,"Partido Por la Democracia",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1205","raw_lop025_2d","Carlos Cuadrado Prats",242,0.478488713502884,-0.126146048307419,0,0,0.906445920467377,0.954545454545455,0.478488713502884,-0.126146048307419,"Partido Por la Democracia",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1206","raw_lop050_2d","Carolina Cucumides Calderón",263,0.56642085313797,0.187824681401253,0,0,0.933544516563416,0.980988593155893,0.590495442295989,0.192557422986026,"Independientes",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1206","raw_lop025_2d","Carolina Cucumides Calderón",267,0.606793403625488,0.110387541353703,0,0,0.930964231491089,0.98501872659176,0.606793403625488,0.110387541353703,"Independientes",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1206","cap20_balanced_lop025_2d","Carolina Cucumides Calderón",161,0.710014760494232,0.0234159603714943,0,0,0.915491163730621,0.975155279503106,0.534784945806239,0.0518099400745715,"Independientes",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1207","cap20_balanced_lop025_2d","Valentina Cáceres Monsálvez",147,0.842389523983002,-0.0284428279846907,0,0,0.947093665599823,0.986394557823129,0.659723474775943,0.00577354324008979,"Independientes",1,"Frente Amplio",1,"oposicion",1
"1207","raw_lop050_2d","Valentina Cáceres Monsálvez",245,0.673197746276855,0.000767669116612524,0,0,0.947579503059387,0.983673469387755,0.697916575621013,0.00428924402385618,"Independientes",1,"Frente Amplio",1,"oposicion",1
"1207","raw_lop025_2d","Valentina Cáceres Monsálvez",249,0.703552663326263,0.0495936200022697,0,0,0.946406364440918,0.983935742971888,0.703552663326263,0.0495936200022697,"Independientes",1,"Frente Amplio",1,"oposicion",1
"1208","raw_lop050_2d","Jorge Díaz Ibarra",250,0.200316488742828,-0.914520382881165,0,0,0.886789917945862,0.968,0.221850856077415,-0.916736034958825,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1208","raw_lop025_2d","Jorge Díaz Ibarra",255,0.236066997051239,-0.809753179550171,0,0,0.880852043628693,0.96078431372549,0.236066997051239,-0.809753179550171,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1208","cap20_balanced_lop025_2d","Jorge Díaz Ibarra",150,0.392195582389832,-0.644940853118896,0,0,0.90309339761734,0.966666666666667,0.249925773551793,-0.580068196062021,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1209","cap20_balanced_lop025_2d","Matías Fernández Hartwig",161,0.913377165794373,0.103086121380329,0,0,0.957841575145721,0.993788819875776,0.723687485603871,0.130284544184468,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1209","raw_lop050_2d","Matías Fernández Hartwig",262,0.724165618419647,0.0408675782382488,0,0,0.955175817012787,0.99236641221374,0.749216548551341,0.0446347602696158,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1209","raw_lop025_2d","Matías Fernández Hartwig",266,0.752231001853943,0.0886949375271797,0,0,0.954318046569824,0.992481203007519,0.752231001853943,0.0886949375271797,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1210","raw_lop050_2d","Gustavo Gatica Villarroel",260,0.892634451389313,0.423262506723404,0,0,0.967490077018738,0.992307692307692,0.918830579368622,0.42943215265421,"Independientes",1,"Comité Comunista e Independientes",1,"oposicion",1
"1210","raw_lop025_2d","Gustavo Gatica Villarroel",263,0.927265167236328,0.374405115842819,0,0,0.962058186531067,0.980988593155893,0.927265167236328,0.374405115842819,"Independientes",1,"Comité Comunista e Independientes",1,"oposicion",1
"1210","cap20_balanced_lop025_2d","Gustavo Gatica Villarroel",158,0.969176054000854,0.246369063854218,0,0,0.961717247962952,0.993670886075949,0.773205403844745,0.26551212887551,"Independientes",1,"Comité Comunista e Independientes",1,"oposicion",1
"1211","raw_lop025_2d","Sofía González Cortés",265,0.952163636684418,0.305588692426682,0,0,0.975386202335358,0.992452830188679,0.952163636684418,0.305588692426682,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1211","cap20_balanced_lop025_2d","Sofía González Cortés",159,0.971722841262817,0.236124366521835,0,0,0.968927443027496,1,0.775785304760109,0.255967924567641,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1211","raw_lop050_2d","Sofía González Cortés",261,0.947876989841461,0.318636566400528,0,0,0.976524710655212,0.992337164750958,0.974404933138114,0.324129626105535,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1212","raw_lop050_2d","Erich Grohs Marín",259,-0.958460569381714,-0.28522527217865,0,0,0.958772480487823,0.984555984555985,-0.944183854333676,-0.283214404898499,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1212","raw_lop025_2d","Erich Grohs Marín",264,-0.94525533914566,-0.326331555843353,0,0,0.966407358646393,0.984848484848485,-0.94525533914566,-0.326331555843353,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1212","cap20_balanced_lop025_2d","Erich Grohs Marín",158,-0.993702530860901,0.112050570547581,0,0,0.956763684749603,0.974683544303797,-1.06219701774428,0.102343238847587,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1213","raw_lop050_2d","Irací Hassler Jacob",263,0.943687796592712,0.330837547779083,0,0,0.972099661827087,0.988593155893536,0.970191388187844,0.336409079679771,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1213","cap20_balanced_lop025_2d","Irací Hassler Jacob",160,0.969210386276245,0.246234312653542,0,0,0.962178349494934,0.99375,0.77324011861554,0.265386607328547,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1213","raw_lop025_2d","Irací Hassler Jacob",267,0.913989365100861,0.405737996101379,0,0,0.970876753330231,0.99250936329588,0.913989365100861,0.405737996101379,"Partido Comunista",1,"Comité Comunista e Independientes",1,"oposicion",1
"1214","cap20_balanced_lop025_2d","Constanza Hube Portus",160,-0.844699203968048,0.289282739162445,0,0,0.961468994617462,0.99375,-0.926052992635839,0.2711353389544,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1214","raw_lop050_2d","Constanza Hube Portus",257,-0.967383623123169,-0.253315657377243,0,0,0.962781012058258,0.988326848249027,-0.953157652497313,-0.251099945576089,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1214","raw_lop025_2d","Constanza Hube Portus",264,-0.918249249458313,-0.246751040220261,0,0,0.960660219192505,0.988636363636364,-0.918249249458313,-0.246751040220261,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1215","raw_lop025_2d","Álvaro Jofré Cáceres",275,-0.944661855697632,-0.328045606613159,0,0,0.951632022857666,0.981818181818182,-0.944661855697632,-0.328045606613159,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1215","cap20_balanced_lop025_2d","Álvaro Jofré Cáceres",168,-0.980988204479218,-0.00875574350357056,0,0,0.939777612686157,0.964285714285714,-1.04799012555099,-0.0105327530208316,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1215","raw_lop050_2d","Álvaro Jofré Cáceres",268,-0.948614299297333,-0.316434681415558,0,0,0.944146037101746,0.98134328358209,-0.934280829224868,-0.314624376297398,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1216","raw_lop050_2d","Stephanie Jéldrez Ortiz",263,-0.988709509372711,0.149845063686371,0,0,0.978989124298096,0.992395437262357,-0.974542702233495,0.154631505798736,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1216","raw_lop025_2d","Stephanie Jéldrez Ortiz",269,-0.987535059452057,0.157398954033852,0,0,0.983234107494354,0.996282527881041,-0.987535059452057,0.157398954033852,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1216","cap20_balanced_lop025_2d","Stephanie Jéldrez Ortiz",162,-0.786894202232361,-0.231260746717453,0,0,0.974514126777649,1,-0.862008859223457,-0.215179563771688,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1217","raw_lop050_2d","Pier Karlezi Hazleby",251,-0.950485050678253,-0.310770362615585,0,0,0.944211065769196,0.9800796812749,-0.936162414248496,-0.308923640772973,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1217","raw_lop025_2d","Pier Karlezi Hazleby",258,-0.939610660076141,-0.342245250940323,0,0,0.951947689056396,0.98062015503876,-0.939610660076141,-0.342245250940323,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1217","cap20_balanced_lop025_2d","Pier Karlezi Hazleby",154,-0.978866994380951,-0.0116287274286151,0,0,0.935418844223022,0.961038961038961,-1.04594917017417,-0.0131824860441555,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1218","cap20_balanced_lop025_2d","José Antonio Kast Adriasola",163,-0.785683989524841,-0.234755828976631,0,0,0.974582374095917,1,-0.860809072899222,-0.218429162049706,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1218","raw_lop050_2d","José Antonio Kast Adriasola",264,-0.988682746887207,0.150021076202393,0,0,0.979007363319397,0.992424242424242,-0.974515735923082,0.154808633793776,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1218","raw_lop025_2d","José Antonio Kast Adriasola",270,-0.987482666969299,0.157727658748627,0,0,0.983227372169495,0.996296296296296,-0.987482666969299,0.157727658748627,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1219","raw_lop050_2d","Tomás Kast Sommerhoff",254,-0.795865774154663,0.0582878291606903,0,0,0.937559545040131,0.97244094488189,-0.780488645687588,0.0624547396268221,"Evolución Política",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1219","cap20_balanced_lop025_2d","Tomás Kast Sommerhoff",155,-0.678269505500793,0.00134219753090292,0,0,0.914223492145538,0.961290322580645,-0.764728749930759,0.00469020502451871,"Evolución Política",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1219","raw_lop025_2d","Tomás Kast Sommerhoff",260,-0.781663477420807,0.00458622490987182,0,0,0.937682747840881,0.973076923076923,-0.781663477420807,0.00458622490987182,"Evolución Política",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1220","raw_lop050_2d","Leandro Kunstmann Collado",264,-0.988598465919495,0.150575578212738,0,0,0.97902375459671,0.992424242424242,-0.974430813027829,0.155366649965431,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1220","cap20_balanced_lop025_2d","Leandro Kunstmann Collado",163,-0.787241518497467,-0.231873348355293,0,0,0.974362075328827,1,-0.862322400590483,-0.215759796978063,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1220","raw_lop025_2d","Leandro Kunstmann Collado",270,-0.987466096878052,0.157831341028214,0,0,0.983269095420837,0.996296296296296,-0.987466096878052,0.157831341028214,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
